Year,County,usage_wy,usage_w,usage_c,usage_wn,usage_sp,usage_sm,usage_fa,Tmean_wy,Tmean_w,Tmean_c,Tmean_wn,Tmean_sp,Tmean_sm,Tmean_fa,TotalP_wy,TotalP_w,TotalP_c,TotalP_wn,TotalP_sp,TotalP_sm,TotalP_fa,gini_wy,gini_w,gini_c,gini_wn,gini_sp,gini_sm,gini_fa,BEA_PI_DT,AgPayCBP,AgLC,GDP_Ag,USDA_PriceRatio
1990,Westmoreland,38.913,36.83675,2.07625,0.54225,7.586,27.9325,4.7035,14.2543642,20.66285613,7.81066078,3.871366826,13.75517896,24.20516205,15.8360034,1130.756919,663.3578529,467.399066,207.7910923,409.4292649,293.6327734,180.6090055,0.848622535,0.839864665,0.855031687,0.854545547,0.840101979,0.818865087,0.890225547,-202.5439776,257,0.318408447,175.4591432,8.714285714
1991,Accomack,118.9701667,113.9112917,5.058875,0.216625,25.105125,67.90716667,32.7785,15.38180301,21.5403438,9.189424079,6.066605046,14.28095607,24.6198446,15.60068975,871.4065132,423.0074159,448.3990973,226.1338895,208.6385073,268.8135564,194.3198334,0.86063664,0.864649326,0.855110743,0.820200917,0.87593859,0.842780125,0.88978971,-46.57731092,508,0.243772751,95.93717081,2.035409035
1991,Albemarle + Charlottesville,0,0,0,0,0,0,0,14.77058739,21.23287799,8.272789704,4.916772077,14.63592557,24.0202111,14.29702473,1195.359602,528.3478703,667.0117312,240.3908174,238.840701,392.32009,122.0576587,0.870979879,0.857687767,0.878470877,0.853562007,0.829673503,0.837535582,0.884450055,-519.8817927,4678,0.227405343,95.93717081,2.035409035
1991,Alleghany + Covington,0.652,0,0.652,0,0,0,0,12.66421931,19.29309371,5.998922514,2.607975187,12.62590305,22.0570378,12.02705968,1046.740729,405.0500575,641.6906716,261.8464812,305.2418994,256.225554,118.4936473,0.827250179,0.796151957,0.838281756,0.807124606,0.766041156,0.785689964,0.914074886,-187.1154062,NA,0.05632,95.93717081,2.035409035
1991,Amelia,17.55028571,17.55028571,0,0,2.003714286,15.54657143,0,14.94534758,21.40056413,8.45466281,5.167839096,14.72748167,24.32074891,13.99299787,1009.229761,502.7268467,506.5029142,235.533322,222.8649658,323.8792804,174.2510319,0.860194291,0.861282357,0.858050038,0.835490353,0.84697465,0.841484792,0.901615491,-999.2201681,NA,0.231947631,95.93717081,2.035409035
1991,"Augusta, Staunton + Waynesboro",9.45009375,9.32659375,0.1235,0.0395,0.5523125,8.668875,0.3681875,12.83325336,19.37812397,6.252421922,3.005026081,12.62572594,22.21772238,12.17369541,1085.576048,441.5232411,644.0528066,236.225069,236.0826289,331.0768465,87.68831707,0.856757465,0.835185223,0.867118072,0.84175636,0.799124793,0.820042944,0.909183079,-111.4943978,2341,0.376307205,95.93717081,2.035409035
1991,Bedford,0,0,0,0,0,0,0,14.46122991,20.80820635,8.079379978,4.836920733,14.25885836,23.5888017,13.98619242,1252.721195,447.3324688,805.3887263,286.7289661,337.0650133,271.2176776,83.94233617,0.856409143,0.802556365,0.878201904,0.837106404,0.791559279,0.801816057,0.903480054,-591.0591036,NA,0.286785992,95.93717081,2.035409035
1991,Brunswick,0,0,0,0,0,0,0,15.75184355,22.14055951,9.328024748,6.110345656,15.58149836,24.97731445,14.94432972,1050.035064,557.9861524,492.0489115,222.4437844,199.0348035,377.1680305,210.1533951,0.85422432,0.85502763,0.851983375,0.830688785,0.857910528,0.804743644,0.917012066,-355.1997199,NA,0.197006318,95.93717081,2.035409035
1991,Buckingham,0,0,0,0,0,0,0,14.93418692,21.37690895,8.456065327,5.211566928,14.70490263,24.26353112,14.36571774,1118.835476,521.3474726,597.4880032,243.8095575,246.2185942,356.893573,116.6412638,0.854830841,0.853992003,0.854496948,0.834977268,0.815595099,0.850284781,0.883262005,55.79159664,NA,0.133074509,95.93717081,2.035409035
1991,Campbell + Lynchburg,0,0,0,0,0,0,0,14.6619128,21.03646779,8.252332785,5.032366211,14.38045293,23.93178462,14.06209304,1161.714171,418.3347733,743.3793973,267.0818159,322.3749387,253.3699993,84.82646413,0.872323106,0.841460635,0.881975017,0.849991766,0.827071004,0.83097556,0.89034792,427.8761905,1549,0.234800657,95.93717081,2.035409035
1991,Caroline,52.1195,51.69225,0.42725,0.065,0.9515,47.88975,3.14775,15.13675344,21.70762418,8.529779008,5.115848906,14.88517071,24.56516033,14.72205626,904.4066049,413.5065312,490.9000737,222.8256517,196.8527639,253.0704127,170.1744486,0.848798691,0.834113296,0.858774004,0.843908303,0.837129507,0.796942342,0.894079704,-1419.003081,NA,0.174100719,95.93717081,2.035409035
1991,Carroll + Galax,27.5835,16.9235,10.66,0,1.49,9.9105,7.1995,12.47014573,18.66163931,6.244632955,3.085579331,12.47184863,21.23217225,11.99335291,1238.181602,518.4779174,719.7036844,263.9945993,388.5692203,249.8040918,139.673897,0.815695071,0.743965239,0.85589217,0.820504627,0.743304188,0.730075433,0.884567467,-305.2904762,NA,0.341587365,95.93717081,2.035409035
1991,Charles City,46.626,44.426,2.2,0,2.682,41.09,0.654,16.04467496,22.57009602,9.483399931,6.212402578,15.77911195,25.48004817,15.34305605,1021.483207,508.6830758,512.8001316,224.7553904,197.9108415,322.0741281,221.6081077,0.842912843,0.833829733,0.851217672,0.822614212,0.860676709,0.750007932,0.912255787,-1020.611765,NA,0.186063305,95.93717081,2.035409035
1991,Charlotte,12,12,0,0,0,12,0.5,15.25467674,21.6640512,8.810085928,5.609271021,15.00010558,24.54187481,14.51863219,1040.692179,419.0725185,621.6196602,249.4693308,250.8952971,245.6087671,132.7415197,0.851154827,0.828915241,0.860646953,0.81482533,0.83254046,0.809037201,0.906197484,-381.8308123,NA,0.226588544,95.93717081,2.035409035
1991,Chesapeake,135.045,114.145,20.9,5.4,36.285,62.96,46.11,16.85873967,22.97281094,10.71107461,7.5337174,16.46498389,25.73949042,16.38743022,1155.076236,642.5480593,512.5281766,235.7786446,285.7732701,415.321152,224.4735608,0.851194285,0.8475308,0.853528961,0.815704786,0.889888547,0.772015924,0.915016603,-554.5445378,7216,0.296357502,95.93717081,2.035409035
1991,Chesterfield,195.0808333,194.7271667,0.353666667,0.031666667,11.79,182.3008333,1.108166667,15.36956368,21.89290703,8.810377776,5.495904062,15.14917857,24.80000135,14.59750695,961.799083,458.4191207,503.3799623,230.3753368,207.7839391,286.8839764,204.3511877,0.850605948,0.845034607,0.855032988,0.832323215,0.849465001,0.797630187,0.903288022,-822.1288515,6129,0.097892478,95.93717081,2.035409035
1991,Clarke,11.81666667,11.81666667,0,0,1.366666667,9.083333333,2.6,13.33159181,20.46629839,6.157683553,2.381874347,13.14170927,23.77391503,12.86260843,802.9320937,270.9904326,531.9416611,201.4274539,182.7561882,142.4311524,140.5474471,0.864357975,0.834336163,0.869519975,0.844071416,0.839409559,0.823826424,0.8999728,-2851.716807,956,0.586953561,95.93717081,2.035409035
1991,Craig,0,0,0,0,0,0,0,12.75556939,19.24779252,6.227674706,2.913157068,12.72293941,21.91285004,12.34258699,1144.768828,458.6867484,686.0820798,256.0512967,350.4605709,269.2703262,115.2739801,0.819294104,0.780504377,0.837999993,0.805397898,0.761033012,0.757080829,0.911452136,-870.0778711,NA,0.120477542,95.93717081,2.035409035
1991,Culpeper,1.956333333,1.188,0.768333333,0.323,0.581666667,0.597666667,0.442,14.46210228,21.19408071,7.69313495,4.179430202,14.30665473,24.14267971,13.90899892,994.9198965,434.7690077,560.1508888,219.5309447,207.4925708,280.9186819,157.8779289,0.843944099,0.812651935,0.863286185,0.852080781,0.797161814,0.796596497,0.873237104,-400.8985994,NA,0.439268831,95.93717081,2.035409035
1991,"Dinwiddie, Colonial Heights + Petersburg",0.74590625,0.7425,0.00340625,0,0.0211875,0.70853125,0.02040625,15.58524788,22.08058664,9.054220445,5.78872112,15.40689415,24.94225261,14.81672029,1011.062108,509.3511993,501.7109091,229.7442548,200.5486112,335.5166542,207.1053342,0.846726051,0.844073635,0.848925172,0.822877055,0.854239278,0.788621209,0.909658278,369.5252101,968,0.199864986,95.93717081,2.035409035
1991,Essex,4.646833333,4.646833333,0,0,0.1045,3.999833333,0.5425,15.63116619,22.17586112,9.050511398,5.653235269,15.33532692,25.0444821,15.184912,924.6313296,422.6788802,501.9524493,217.8997371,207.7119019,250.0999507,192.9255694,0.847269753,0.827558181,0.861480506,0.836750374,0.852718463,0.779911736,0.898049228,-287.6627451,195,0.279477578,95.93717081,2.035409035
1991,"Fairfax, Fairfax City + Falls Church",24.75,15.61,9.14,0.97,3.365,9.79,7.325,14.47237316,21.40158597,7.505087762,3.809890252,14.23288887,24.48279431,14.10379002,919.2439358,360.4596268,558.784309,222.368039,215.1674539,196.1163594,183.6741884,0.840785558,0.81984224,0.849132549,0.824670726,0.82384076,0.801163132,0.874080227,-952.1459384,51535,0.091927725,95.93717081,2.035409035
1991,Floyd,0,0,0,0,0,0,0,12.35361696,18.51515455,6.158224758,2.913130618,12.26774856,21.09593184,12.05689282,1174.970824,460.4316775,714.5391462,250.8351234,375.2720719,228.2263382,131.6478058,0.828784552,0.77221289,0.85671825,0.826383937,0.754581177,0.767675987,0.894831876,-810.8672269,394,0.329135552,95.93717081,2.035409035
1991,Franklin,6.837875,6.837875,0,0,0.295,5.417,1.125875,16.46544658,22.65827484,10.23859179,7.079466566,16.22929982,25.47338058,15.7618717,1099.258704,661.8951422,437.3635615,198.377353,241.9730409,434.1934663,233.3659827,0.841659415,0.831849805,0.8483102,0.817346948,0.867658956,0.754096231,0.922457328,-1220.293838,1648,0.237422502,95.93717081,2.035409035
1991,Frederick + Winchester,4.250666667,4.02,0.230666667,0.086666667,1.288,2.589333333,0.430666667,12.89039087,19.98184903,5.759968659,2.006286008,12.74030154,23.23101038,12.36188644,834.8255147,296.591488,538.2340267,207.6757159,200.9725756,149.6820001,140.7592338,0.860034004,0.829875447,0.868044719,0.839200595,0.817705787,0.835985197,0.899319329,-789.0330532,1712,0.344459582,95.93717081,2.035409035
1991,Gloucester,0,0,0,0,0,0,0,16.24541308,22.59429636,9.86164583,6.587699983,15.75586516,25.44501821,15.89852216,992.1112144,498.2854728,493.8257415,233.0270936,215.2155369,330.1459566,201.2342159,0.847633884,0.838012602,0.85616134,0.831077723,0.868494015,0.77619484,0.907883654,-389.1081232,1009,0.171752813,95.93717081,2.035409035
1991,Goochland,0,0,0,0,0,0,0,14.89969507,21.40721971,8.356414788,5.00039573,14.62385798,24.32548978,14.27614614,1016.523817,515.0038637,501.5199529,232.6392759,182.3469389,372.2384703,148.297696,0.865867423,0.866760679,0.864201099,0.850832347,0.831888022,0.842703547,0.900506053,-3525.313725,933,0.209219269,95.93717081,2.035409035
1991,Greene,0.069,0.018,0.051,0.018,0.006,0.01,0.005,14.45840323,20.92822132,7.953036688,4.564613549,14.26324804,23.74735514,14.027135,1183.284032,543.7021869,639.5818454,234.9977087,225.2249062,403.0227863,133.9783392,0.86129469,0.841652083,0.87526938,0.852076557,0.805871164,0.824083847,0.877942161,-348.2064426,NA,0.250153941,95.93717081,2.035409035
1991,Greensville + Emporia,0,0,0,0,0,0,0,15.84459197,22.23702337,9.417037312,6.266719028,15.74984833,25.03329522,15.00390314,1102.184994,629.3606241,472.8243697,210.8856967,197.8802602,439.7830738,227.3178153,0.859914582,0.858917785,0.85696986,0.829050372,0.856740449,0.81679511,0.921097388,400.5296919,NA,0.269683474,95.93717081,2.035409035
1991,Halifax,2.844,3.031230769,0.029285714,0.014285714,0.173230769,2.808,0.066153846,15.39031923,21.78015883,8.965370623,5.812628933,15.10279089,24.70756418,14.57499932,1088.835981,428.0258593,660.8101215,244.296007,281.3943273,241.6234849,139.3570247,0.848292133,0.81696903,0.862892698,0.817895544,0.830322162,0.779782541,0.905651204,-175.7053221,431,0.23244186,95.93717081,2.035409035
1991,Hanover,23.199,22.469625,0.729375,0.23225,2.934125,18.4375,1.45025,15.33613574,21.86978321,8.766589104,5.396057808,15.09303356,24.77075689,14.72008686,944.4933433,454.6360362,489.8573071,222.4832222,184.8104854,306.9233046,168.296079,0.859055168,0.855266713,0.861588978,0.844650127,0.847349066,0.823765572,0.900776773,-1414.557423,3730,0.29494898,95.93717081,2.035409035
1991,Henrico,0.066,0.038,0.028,0,0,0.026,0.015,15.62124726,22.17759915,9.028871454,5.695716957,15.37227576,25.11445808,14.90839812,982.7349805,484.04406,498.6909205,221.022233,191.1139032,308.1426353,203.7339595,0.849173364,0.841212367,0.856309872,0.830670504,0.854514297,0.777082978,0.912106416,-474.067507,7511,0.191082803,95.93717081,2.035409035
1991,Henry + Martinsville,0,0,0,0,0,0,0,15.0059802,21.28736572,8.690081558,5.406808542,14.8214198,24.06267053,14.46423297,1328.947787,484.9665305,843.981256,279.6087567,366.7710097,282.9355134,106.4356261,0.866236167,0.820147541,0.885655555,0.847600253,0.831610678,0.796960879,0.920059105,481.2969188,844,0.157714426,95.93717081,2.035409035
1991,Isle of Wight,5.235333333,5.235333333,0,0,0,5.235333333,0,16.56844498,22.80738236,10.29522773,7.086050447,16.17227138,25.65680105,16.04247523,1078.138725,637.4231285,440.715596,197.4138657,241.7103003,426.6478064,211.844868,0.833017184,0.819435066,0.844635667,0.819477517,0.862667785,0.733036594,0.910478971,-1430.67451,NA,0.362272558,95.93717081,2.035409035
1991,King and Queen,42.22033333,40.75366667,1.466666667,0.443333333,2.054,38.63933333,0.718666667,15.86017545,22.38097797,9.303544343,5.963474157,15.63187828,25.22148218,15.29075132,946.7341838,419.5107962,527.2233876,226.4339042,203.7404338,251.2173206,204.4444317,0.850295721,0.837501602,0.858329739,0.830518266,0.86026345,0.774971428,0.904620333,-570.8280112,NA,0.202335205,95.93717081,2.035409035
1991,King George,0,0,0,0,0,0,0,14.9707731,21.66647637,8.238280255,4.78529656,14.53047778,24.65214244,14.7673236,876.6108974,394.1293565,482.4815408,220.1625076,212.1459961,222.6330195,174.3944859,0.842114813,0.821134017,0.855718097,0.840132525,0.841434526,0.785903572,0.884780995,-754.8719888,NA,0.233744539,95.93717081,2.035409035
1991,King William,33.64283333,35.98890909,0.653,0.007666667,2.321818182,32.86454545,0.984818182,15.78135518,22.31215649,9.214670334,5.861765141,15.59873186,25.14686839,15.17577389,938.180564,409.2048341,528.9757299,221.9158173,200.5443583,245.5844213,198.2053091,0.857615026,0.851167303,0.860318523,0.834346244,0.86173347,0.798501622,0.908464557,-618.6380952,NA,0.248140007,95.93717081,2.035409035
1991,Loudoun,6.798666667,6.405333333,0.393333333,0,1.755,3.674,1.762666667,13.65326774,20.69829684,6.569529701,2.774486302,13.52445312,23.87637209,13.19092101,862.3460021,298.5729464,563.7730557,217.6962938,196.1206701,152.9691742,173.5538728,0.852509398,0.824390136,0.856966669,0.834388333,0.834375892,0.802941917,0.888224859,-1543.059664,11689,0.529588673,95.93717081,2.035409035
1991,Lunenburg,1.542857143,1.542857143,0,0,0,1.542857143,0,15.36943316,21.78500185,8.918614086,5.686539101,15.15818465,24.64947441,14.57034472,1008.974023,443.3549594,565.6190636,245.0397273,225.5670477,275.1178108,159.9443617,0.842572338,0.83160249,0.848404338,0.816931082,0.841297005,0.804204712,0.901322019,-94.23501401,NA,0.21505497,95.93717081,2.035409035
1991,Madison,0.054,0,0.054,0.0155,0,0,0,14.10822859,20.63594023,7.544650399,4.153881543,13.86269738,23.52631907,13.61172073,1101.460429,503.2428564,598.217573,217.1502201,216.9870051,355.9335756,144.1766959,0.852056919,0.825643,0.870514344,0.853923592,0.794409008,0.810054349,0.877027005,-1385.867787,NA,0.328922778,95.93717081,2.035409035
1991,Mathews,1.529666667,0.800666667,0.729,0.244666667,0.198,0.412,0.409333333,16.14998459,22.36247979,9.903354799,6.66786251,15.40506634,25.25437206,16.08529039,939.1588488,503.238129,435.9207198,235.1792765,218.1367573,331.9391199,199.1357122,0.863465747,0.862814715,0.862066936,0.839849335,0.881244029,0.820970835,0.914865716,-2082.261625,NA,0.151910531,95.93717081,2.035409035
1991,Mecklenburg,0.782857143,0.782857143,0,0,0,0.782857143,0,15.84346054,22.24307547,9.408682891,6.198346247,15.64223659,25.11703391,14.97819866,1059.002631,488.9257736,570.0768578,230.2789126,236.7515373,300.9234929,172.5044067,0.839536003,0.823532986,0.850293294,0.826321187,0.838494954,0.79258468,0.903531219,295.2260504,NA,0.270939807,95.93717081,2.035409035
1991,Middlesex,9.736,10.4832,1,0.333333333,0,10.4832,0,16.05297829,22.4565613,9.614210753,6.325819151,15.57719959,25.3320998,15.70332047,950.0669513,448.4531644,501.6137868,240.2915648,207.205406,275.2812623,211.1400904,0.850852804,0.837439157,0.861223055,0.832050256,0.870164358,0.776226558,0.907007251,-1172.007843,307,0.279761905,95.93717081,2.035409035
1991,Montgomery + Radford,13.3,10.65,2.65,0,1.85,6.8,4.625,12.78677289,19.21363782,6.324595516,3.079033351,12.66713875,21.88324744,12.60994713,928.4188877,360.3364585,568.0824293,209.6894757,314.8470538,174.5015236,93.79033348,0.836309688,0.802630662,0.850372766,0.815766634,0.771487768,0.784677405,0.92622131,-412.5386555,1931,0.266698964,95.93717081,2.035409035
1991,Nelson,35.300875,30.1675,5.133375,0.768,7.20875,17.98625,11.05375,14.50414333,20.91267456,8.060400381,4.770964521,14.16981156,23.72495713,14.14171891,1269.785593,500.8916735,768.8939198,289.1492392,285.5722653,337.5344269,110.7446196,0.847089446,0.825401675,0.854660437,0.843253821,0.78153344,0.823749034,0.85576353,-2236.601401,1345,0.137327894,95.93717081,2.035409035
1991,New Kent,0,0,0,0,0,0,0,15.94892686,22.50010008,9.361758196,6.060041684,15.71693491,25.39854591,15.26294768,977.0408877,453.9363916,523.1044962,231.382887,198.2462856,281.1524925,214.9965006,0.848080683,0.835377944,0.857624722,0.828105212,0.865658917,0.759874745,0.907396718,-1418.97591,NA,0.140828274,95.93717081,2.035409035
1991,Northampton,61.73713043,59.89982609,1.837304348,0.066173913,40.84991304,14.70282609,5.037608696,15.99191076,22.05002867,9.90050649,6.748078917,14.9634981,25.00803392,16.20594682,887.7082379,431.2569441,456.4512938,231.1281525,224.8782073,264.0219117,211.2240333,0.855743878,0.854182956,0.856238806,0.834448482,0.884629592,0.802306675,0.896188899,-890.4109244,NA,0.238995017,95.93717081,2.035409035
1991,Northumberland,28.299,28.299,0,0,9.196,19.103,0,15.63119989,22.09117299,9.135732445,5.789582625,14.97677273,25.05963437,15.4866704,940.5741759,430.9233075,509.6508684,246.4869342,208.7272369,254.0718078,209.4784268,0.850300978,0.833892039,0.862105682,0.829264209,0.863510924,0.785315974,0.903347269,-394.3960784,NA,0.278535774,95.93717081,2.035409035
1991,Nottoway,0,0,0,0,0,0,0,15.15455162,21.58641097,8.687352372,5.387132813,14.93206622,24.46831647,14.32491247,1000.304045,477.5360755,522.7679693,237.5007179,220.4853219,303.5353429,174.8098275,0.854746861,0.857291413,0.851685885,0.825618144,0.850260585,0.833502195,0.900237485,-290.5918768,NA,0.215419673,95.93717081,2.035409035
1991,Orange,0,0,0,0,0,0,0,14.53680733,21.16660622,7.870580978,4.40390521,14.32669179,24.11135817,13.92501481,1054.585329,478.7715765,575.8137527,225.5386494,198.7858426,328.1374024,148.3626588,0.859174224,0.835934249,0.875017292,0.863688212,0.811208132,0.814474143,0.876966136,-958.7176471,353,0.342622491,95.93717081,2.035409035
1991,Page,5.000125,5.691142857,0.020375,0.006,1.013571429,3.535714286,2.399,13.33053267,19.78768947,6.837896996,3.569917595,13.03643827,22.64032418,12.86043375,900.5950389,353.8100211,546.7850178,195.9028794,220.7128225,221.2199462,130.3531459,0.844630705,0.811948865,0.859967361,0.838666402,0.800158555,0.808575782,0.898094828,-1172.634174,845,0.267733497,95.93717081,2.035409035
1991,Patrick,0,0,0,0,0,0,0,14.04365179,20.18724265,7.86630493,4.547716512,13.89481724,22.82046914,13.77642013,1438.405068,591.7733367,846.6317317,309.9033299,432.6838472,294.8936853,145.6553402,0.828137757,0.767229955,0.862049931,0.832166384,0.773577317,0.762078138,0.888084833,-98.73137255,NA,0.186374237,95.93717081,2.035409035
1991,Pittsylvania + Danville,2.048609756,2.041170732,0.007439024,0.003658537,0.072268293,1.788414634,0.209268293,14.80763372,21.20680014,8.37330704,5.135927935,14.65715174,24.05106725,14.09223233,1199.87463,397.0135886,802.8610413,283.9045602,349.3078666,213.5751431,95.19710158,0.865181097,0.80051571,0.88633039,0.849145704,0.830257588,0.758197848,0.899562451,-402.9305322,595,0.279931033,95.93717081,2.035409035
