"Year","County_Code","name","PPT","Irrigation","parm_Tot_Area","All_Irrigation_mg","Small_Farm_Unreported","TOT_DEQ_Withdrawals","IRR_DEQ_withdrawals","Large_Farm_unreported","C_tot_lg"
2016,47,"CULPEPER",353.22,155,1266,208.96,27.56,1034.936193,60.2215,121.1785,0.117087894712365
2016,105,"LEE",380.78,127,1374,185.82,27.59,309.077,0,158.23,0.511943625698451
2016,193,"WESTMORELAND",237.42,271,1673,482.79,35.21,601.53526,283.377,164.203,0.27297319196218
2016,143,"PITTSYLVANIA",350.85,157,5606,937.23,35.28,747.996801,0,901.95,1.20582066500041
2016,117,"MECKLENBURG",292.25,216,4163,957.53,54.28,679.11661,0,903.25,1.33003667808979
2016,121,"MONTGOMERY",326.21,182,384,74.42,7.95,8941.4788,46.9059,19.5641,0.00218801614784346
2016,89,"HENRY",356.55,151,525,84.42,6.43,1164.59295,0,77.99,0.0669676044320893
2016,93,"ISLE OF WIGHT",349.21,159,934,158.14,7.45,7484.29422,88.5,62.19,0.00830940074934681
2016,169,"SCOTT",380.24,128,637,86.82,24.53,430.923,0,62.29,0.144550186460226
2016,167,"RUSSELL",396.57,111,251,29.67,13.95,485.507838,0,15.72,0.0323784680073486
2016,59,"FAIRFAX",293.02,215,101,23.12,23.12,35149.0012527,0,0,0
2016,31,"CAMPBELL",329.67,178,1328,251.72,24.64,2384.014265,126.06,101.02,0.0423739075235777
2016,157,"RAPPAHANNOCK",311.32,197,335,70.28,19.93,13.529,0,50.35,3.7216350062828
2016,23,"BOTETOURT",310.19,198,253,53.34,16.23,997.902854,0,37.11,0.0371879886416278
2016,197,"WYTHE",332.78,175,1061,197.72,10.25,2817.79137,0,187.47,0.0665308304922518
2016,43,"CLARKE",282.82,225,514,123.15,22.52,251.60474,14.46,86.17,0.342481624153822
2016,83,"HALIFAX",335.4,173,2617,482.11,41.08,726.5937,0,441.03,0.606982967234646
2016,800,"SUFFOLK CITY",332,176,1167,218.71,20.43,36699.426892,130.55,67.73,0.00184553290707557
2016,113,"MADISON",343.17,165,333,58.51,12.65,62.4805,0,45.86,0.733989004569426
2016,163,"ROCKBRIDGE",290.71,217,700,161.75,13.63,739.66623,0,148.12,0.200252484150858
2016,810,"VIRGINIA BEACH CITY",327.25,181,431,83.07,12.53,7233.806171,3.5253,67.0147,0.00926409948177197
2016,15,"AUGUSTA",347.9,160,3813,649.65,33.91,4706.67628,1009.7517,-394.0117,-0.0837133630103832
2016,45,"CRAIG",358.93,149,130,20.63,4.76,1271.89,0,15.87,0.0124774941229194
2016,181,"SURRY",342.42,166,1472,260.2,11.49,103.3636,34.79,213.92,2.06958735957339
2016,159,"RICHMOND",248.96,259,243,67.02,5.79,95.60645,0,61.23,0.640437962083102
2016,153,"PRINCE WILLIAM",262.09,246,1173,307.27,23.31,25726.181933,49.1,234.86,0.00912922098629551
2016,199,"YORK",295.91,212,41,9.26,9.26,6673.66975,0,0,0
2016,7,"AMELIA",234.6,273,886,257.57,31.69,49.396706,13.696,212.184,4.29550909730701
2016,119,"MIDDLESEX",272.09,236,651,163.6,6.53,78.52481,13.7,143.37,1.82579238332446
2016,109,"LOUISA",343.35,165,365,64.13,15.81,260.443803,0,48.32,0.185529467176456
2016,111,"LUNENBURG",280.68,227,1484,358.72,14.75,170.405,0,343.97,2.01854405680585
2016,115,"MATHEWS",265.57,242,117,30.15,4.9,6.603,0,25.25,3.82401938512797
2016,191,"WASHINGTON",348.17,160,836,142.44,26.41,4072.948,0,116.03,0.0284879649826121
2016,29,"BUCKINGHAM",310.17,198,469,98.89,5.48,126.918,0,93.41,0.735987015238185
2016,33,"CAROLINE",349.1,159,3411,577.53,13.38,2413.33484,544.816,19.334,0.00801132096530791
2016,53,"DINWIDDIE",266.99,241,1885,483.75,29.51,65.10699,29.152,425.088,6.52906853780216
2016,141,"PATRICK",372.33,136,432,62.56,19.41,376.9135,0,43.15,0.114482500626802
2016,177,"SPOTSYLVANIA",367.74,140,346,51.58,11.78,4240.865033,0.287,39.513,0.00931720290377843
2016,35,"CARROLL",390.06,118,1086,136.46,7.54,167.972831,0,128.92,0.767505073484175
2016,57,"ESSEX",272.65,235,246,61.56,9.76,474.971304,349.01,-297.21,-0.625743065943201
2016,41,"CHESTERFIELD",266.65,241,571,146.54,11.81,36286.555925,0,134.73,0.003712945375099
2016,125,"NELSON",412.7,95,1016,102.78,14.67,1052.1026,371.41,-283.3,-0.269270316412107
2016,147,"PRINCE EDWARD",270.17,238,526,133.31,15.21,458.05891,0,118.1,0.257827099138842
2016,97,"KING AND QUEEN",334.45,174,1221,226.23,11.86,286.0891,279.188,-64.818,-0.226565779681924
2016,179,"STAFFORD",285.61,222,221,52.24,5.91,3906.219,0,46.33,0.0118605741255163
2016,107,"LOUDOUN",296.03,212,3666,827.6,54.63,4838.416596,7.159,765.811,0.158277193541604
2016,71,"GILES",363.75,144,193,29.59,4.91,26559.2751,0,24.68,0.000929242229205269
2016,1,"ACCOMACK",305.79,202,9716,2089.93,12.48,3411.661799,1841.99955,235.45045,0.0690134204008772
2016,127,"NEW KENT",341.98,166,495,87.5,3.18,6748.522574,111.148,-26.828,-0.00397538864333952
2016,185,"TAZEWELL",389.98,118,330,41.47,3.64,1484.869078,0,37.83,0.0254769936019908
2016,21,"BLAND",368.96,139,801,118.56,3.11,67.75979,0,115.45,1.70381283649197
2016,91,"HIGHLAND",286.66,221,20,4.71,2.12,2754.225,0,2.59,0.00094037342628144
2016,61,"FAUQUIER",270.76,237,920,232.18,54.76,1173.40735,0,177.42,0.151200689172434
2016,69,"FREDERICK",276.29,232,520,128.47,39.28,1915.394878,0,89.19,0.0465648107470819
2016,17,"BATH",277.75,230,109,26.7,4.65,4810.679,0,22.05,0.00458355255048196
2016,3,"ALBEMARLE",366.63,141,1456,218.61,25.22,4265.710065,0,193.39,0.0453359457284165
2016,51,"DICKENSON",350.57,157,12,2.01,2.01,2255.26064,0,0,0
2016,49,"CUMBERLAND",283.15,225,222,53.19,6.47,10.7,0,46.72,4.36635514018692
2016,85,"HANOVER",365.91,142,3569,539.67,42.04,1298.808828,465.28314,32.34686,0.0249050201251019
2016,81,"GREENSVILLE",322.98,185,734,144.6,1.77,412.71741,36.3176,106.5124,0.258075858733461
2016,5,"ALLEGHANY",291.1,217,191,44.14,2.54,14415.32,0,41.6,0.00288581869844027
2016,165,"ROCKINGHAM",384.81,123,5645,739.37,45.84,8529.443203,332.261528,361.26847,0.0423554576074712
2016,171,"SHENANDOAH",324.75,183,1110,216.31,24.36,2690.662314,9.35,182.6,0.0678643317854862
2016,145,"POWHATAN",265.7,242,230,59.27,8.25,66.58157,3.5,47.52,0.713711016426918
2016,175,"SOUTHAMPTON",321.25,187,3507,698.35,17.92,2251.846104,149.6867,530.7433,0.235692527592019
2016,139,"PAGE",328.17,180,1005,192.63,9.01,699.18144,25.71,157.91,0.225849816608404
2016,133,"NORTHUMBERLAND",279.8,228,62,15.05,2.43,704.861504,0,12.62,0.0179042264734038
2016,75,"GOOCHLAND",288.34,220,112,26.24,7.5,820.757081,0,18.74,0.022832577913513
2016,65,"FLUVANNA",323.39,185,264,52.01,12.02,331.002397,0,39.99,0.120814835065983
2016,95,"JAMES CITY",322.17,186,102,20.2,5.35,3405.186926,0,14.85,0.00436099407248811
2016,63,"FLOYD",332.13,176,779,146,36.73,68.925535,20.555,88.715,1.28711369451104
2016,149,"PRINCE GEORGE",328.88,179,8,1.52,1.52,165.308786,0,0,0
2016,77,"GRAYSON",341.38,167,619,110.08,13.69,52.064726,0,96.39,1.85134941457293
2016,131,"NORTHAMPTON",286.74,221,9338,2197.56,11.3,882.868417,491.872313,1694.38769,1.91918484949043
2016,137,"ORANGE",346.22,162,1556,268.42,9.14,749.3266,0.7,258.58,0.345083172010709
2016,79,"GREENE",325.89,182,154,29.85,9.11,238.24141,0,20.74,0.0870545552933052
2016,195,"WISE",398.57,109,115,13.35,1.74,1762.46827,0,11.61,0.00658735263358812
2016,183,"SUSSEX",338.28,170,1645,297.79,4.53,593.28443,251.65,41.61,0.0701349941039241
2016,87,"HENRICO",347.24,161,49,8.4,8.4,8963.0065,109.05,-109.05,-0.0121666764383134
2016,101,"KING WILLIAM",360.48,148,2690,423.94,2.68,7145.847221,214.4602,206.7998,0.0289398574590656
2016,103,"LANCASTER",249.29,259,12,3.31,3.31,122.668564,0,0,0
2016,187,"WARREN",290.77,217,151,34.89,16.18,3738.4079,0,18.71,0.00500480431790228
2016,9,"AMHERST",375.92,132,176,24.74,5.06,6417.36546,0,19.68,0.00306667901690611
2016,155,"PULASKI",332.22,176,320,59.97,5.25,1567.836,0,54.72,0.0349016096071273
2016,19,"BEDFORD",289.07,219,676,157.65,37.08,6524.10588,14.808,105.762,0.0162109570177607
2016,173,"SMYTH",364.6,143,452,68.83,10.05,2321.9495,0,58.78,0.0253149347132657
2017,67,"FRANKLIN",413.52,94,1126,112.71,24.22,448.80891,0,88.49,0.197166317397754
2017,37,"CHARLOTTE",268.04,240,1454,371.59,51.62,97.947,15.35,304.62,3.11004931238323
2017,99,"KING GEORGE",348.9,159,672,113.78,5.76,1200.867049,191.501113,-83.48111,-0.0695173625336105
2017,135,"NOTTOWAY",271.51,236,457,114.85,13.82,392.2,0,101.03,0.257598164201938
2017,25,"BRUNSWICK",333.93,174,2115,391.88,23.35,588.313208,0,368.53,0.626418028676997
2017,161,"ROANOKE",286.85,221,96,22.59,19.3,4181.9055,0.75,2.54,0.000607378622018121
2017,36,"CHARLES CITY",339.03,169,1435,258.25,3.78,389.420783,344.0851,-89.6151,-0.230124081487454
2017,550,"CHESAPEAKE CITY",416.67,91,314,30.43,18.31,1982.654924,0.896212,11.22379,0.00566099015221269
2017,11,"APPOMATTOX",262.29,246,508,133.07,21.22,6.5,0,111.85,17.2076923076923
2017,73,"GLOUCESTER",282.46,226,98,23.58,13.96,486.601524,0,9.62,0.0197697695661142
2017,47,"CULPEPER",255.33,253,1266,341.07,44.99,1074.750702004,81.2651,214.8149,0.199874165794404
2017,105,"LEE",351.04,157,1374,229.71,34.11,870.482,0,195.6,0.224703095526387
2017,193,"WESTMORELAND",327.94,180,1673,320.67,23.38,436.639511,321.7426,-24.4526,-0.0560018032816091
2017,143,"PITTSYLVANIA",314.63,193,5606,1152.14,43.36,929.003341,0,1108.78,1.19351562159775
2017,117,"MECKLENBURG",323.14,185,4163,820.11,46.49,717.926693,0,773.62,1.0775752002858
2017,121,"MONTGOMERY",261.1,247,384,101,10.78,9659.7504,42.2739,47.9461,0.00496349263848474
2017,89,"HENRY",268.15,240,525,134.17,10.22,1227.356,0,123.95,0.100989443975505
2017,93,"ISLE OF WIGHT",395.49,113,934,112.39,5.29,7678.510562,71.1,36,0.00468840925714937
2017,169,"SCOTT",317.51,190,637,128.88,36.42,415.799,0,92.46,0.22236705715983
2017,167,"RUSSELL",321.75,186,251,49.71,23.37,453.982509,0,26.34,0.058019856443412
2017,59,"FAIRFAX",299.07,209,101,22.48,22.48,32642.405236,0,0,0
2017,31,"CAMPBELL",224.4,284,1328,401.62,39.31,2235.73299,121.59,240.72,0.107669386763399
2017,157,"RAPPAHANNOCK",286.95,221,335,78.84,22.36,12.237,0,56.48,4.61551033750102
2017,23,"BOTETOURT",242.11,266,253,71.66,21.81,532.332318,0,49.85,0.0936445117352428
2017,197,"WYTHE",244.4,264,1061,298.27,15.46,2789.952249,0,282.81,0.101367326305089
2017,43,"CLARKE",270.91,237,514,129.72,23.72,237.3854,16.56,89.44,0.376771275739789
2017,83,"HALIFAX",306.49,202,2617,562.92,47.97,730.0528,0,514.95,0.705359941089192
2017,800,"SUFFOLK CITY",390.7,117,1167,145.4,13.58,35939.419179,111.95,19.87,0.000552874822518288
2017,113,"MADISON",296.25,212,333,75.18,16.25,65.750999,0,58.93,0.896260146556861
2017,163,"ROCKBRIDGE",263.72,244,700,181.88,15.33,670.42992,0,166.55,0.248422683760892
2017,810,"VIRGINIA BEACH CITY",430.3,78,431,35.8,5.4,10503.862962,0,30.4,0.00289417332556399
2017,15,"AUGUSTA",267.19,241,3813,978.54,51.07,3502.974242,175.66,751.81,0.214620476218734
2017,45,"CRAIG",243.33,265,130,36.68,8.47,1247.68603,0,28.21,0.0226098548206074
2017,181,"SURRY",337.31,171,1472,268.04,11.84,119.07845,43.719,212.481,1.7843782817126
2017,159,"RICHMOND",293.6,214,243,55.37,4.79,102.71097,0,50.58,0.492449832768593
2017,153,"PRINCE WILLIAM",298.57,209,1173,261.06,19.81,25403.4781039,14.541,226.709,0.00892432914393699
2017,199,"YORK",300.68,207,41,9.04,9.04,6494.847647,0,0,0
2017,7,"AMELIA",297.94,210,886,198.13,24.37,59.993342,9.343,164.417,2.74058744718706
2017,119,"MIDDLESEX",318.98,189,651,131.02,5.23,92.475447,22.39,103.4,1.11813463307725
2017,109,"LOUISA",246.28,262,365,101.83,25.11,264.1097,0,76.72,0.290485355138414
2017,111,"LUNENBURG",306.44,202,1484,319.21,13.12,189.453,0,306.09,1.61565137527513
2017,115,"MATHEWS",274.9,233,117,29.03,4.71,4.953694,0,24.32,4.90946756097571
2017,191,"WASHINGTON",319.35,189,836,168.25,31.2,3971.443,0,137.05,0.0345088674318126
2017,29,"BUCKINGHAM",239.07,269,469,134.34,7.45,121.18,0,126.89,1.0471199867965
2017,33,"CAROLINE",337.88,170,3411,617.48,14.3,1675.265776,543.92,59.26,0.0353734916864917
2017,53,"DINWIDDIE",323.25,185,1885,371.34,22.65,156.484435,31.129,317.561,2.0293456023278
2017,141,"PATRICK",315.62,192,432,88.32,27.4,232.381726,0,60.92,0.262154864965587
2017,177,"SPOTSYLVANIA",323.44,185,346,68.16,15.56,4081.041726,0.146,52.454,0.0128530908336025
2017,35,"CARROLL",280.39,228,1086,263.67,14.57,182.032738,0,249.1,1.36843516576672
2017,57,"ESSEX",304.12,204,246,53.44,8.47,440.214291,340.34,-295.37,-0.670968676026013
2017,41,"CHESTERFIELD",317.01,191,571,116.13,9.36,36089.345705,0,106.77,0.00295849087630335
2017,125,"NELSON",249.6,258,1016,279.13,39.84,1035.72252,474.32,-235.03,-0.22692371311961
2017,147,"PRINCE EDWARD",257.96,250,526,140.03,15.97,428.133855,0,124.06,0.289769189124275
2017,97,"KING AND QUEEN",297.21,211,1221,274.34,14.38,423.2449,418.6888,-158.7288,-0.375028263778252
2017,179,"STAFFORD",283.35,225,221,52.95,5.99,4400.723,0,46.96,0.010670973837708
2017,107,"LOUDOUN",293.73,214,3666,835.41,55.15,4344.775718,0,780.26,0.179585794674615
2017,71,"GILES",294.61,213,193,43.78,7.26,25126.104,0,36.52,0.00145346847246991
2017,1,"ACCOMACK",325.98,182,9716,1883.01,11.24,3309.034629,1673.84777,197.92223,0.0598126801893919
2017,127,"NEW KENT",303.81,204,495,107.53,3.91,6832.186418,24.19,79.43,0.0116258537370606
2017,185,"TAZEWELL",291.42,217,330,76.25,6.7,1537.287,0,69.55,0.0452420400354651
2017,21,"BLAND",256.15,252,801,214.94,5.64,68.0126,0,209.3,3.0773709577343
2017,91,"HIGHLAND",285.53,222,20,4.73,2.13,2323.0163,0,2.6,0.00111923450558655
2017,61,"FAUQUIER",289.97,218,920,213.57,50.37,1176.654377,0,163.2,0.138698332484085
2017,69,"FREDERICK",269.65,238,520,131.79,40.3,1937.0207301,0,91.49,0.0472323287914821
2017,17,"BATH",260.28,248,109,28.79,5.02,4574.526,0,23.77,0.00519616677225138
2017,3,"ALBEMARLE",250.08,258,1456,400.01,46.16,4644.929236,0,353.85,0.0761798473176998
2017,51,"DICKENSON",346.21,162,12,2.07,2.07,2277.578674,0,0,0
2017,49,"CUMBERLAND",219.8,288,222,68.08,8.28,5.11825,0,59.8,11.6836809456357
2017,85,"HANOVER",302.35,206,3569,782.9,60.98,1365.921879,583.82644,138.09356,0.101099163958849
2017,81,"GREENSVILLE",332.42,176,734,137.56,1.69,729.41545,48.91836,86.95164,0.119207291263161
2017,5,"ALLEGHANY",232.13,276,191,56.14,3.23,14232.251,0,52.91,0.00371761290606806
2017,165,"ROCKINGHAM",275.33,233,5645,1400.6,86.84,8875.608445,254.245,1059.515,0.119373787900352
2017,171,"SHENANDOAH",260.5,248,1110,293.14,33.01,2336.51783,36.38,223.75,0.0957621624483816
2017,145,"POWHATAN",278.17,230,230,56.33,7.84,69.956393,4.3,44.19,0.631679223369907
2017,175,"SOUTHAMPTON",397.15,111,3507,414.53,10.64,2809.935864,138.2595,265.6305,0.0945325846768152
2017,139,"PAGE",252.41,256,1005,273.97,12.81,658.17335,25.55,235.61,0.357975600197121
2017,133,"NORTHUMBERLAND",337.01,171,62,11.29,1.82,123.933924,0,9.47,0.0764116853106338
2017,75,"GOOCHLAND",245.12,263,112,31.37,8.96,732.627878,0,22.41,0.0305885165893182
2017,65,"FLUVANNA",217.59,290,264,81.53,18.84,311.791356,0,62.69,0.201063944825975
2017,95,"JAMES CITY",273.6,234,102,25.42,6.73,3185.0885721,0,18.69,0.00586796868498927
2017,63,"FLOYD",240.31,268,779,222.31,55.94,79.81044,31.672,134.698,1.6877240621653
2017,149,"PRINCE GEORGE",315.28,193,8,1.64,1.64,156.847466,0,0,0
2017,77,"GRAYSON",287.67,220,619,145.01,18.04,74.95833,0,126.97,1.69387444997774
2017,131,"NORTHAMPTON",286.89,221,9338,2197.56,11.3,883.160583,529.24973,1657.01027,1.87622761012648
2017,137,"ORANGE",279.31,229,1556,379.44,12.92,638.69024,0,366.52,0.573861908395531
2017,79,"GREENE",314.34,194,154,31.81,9.71,229.48745,0,22.1,0.0963015624601694
2017,195,"WISE",349.44,159,115,19.47,2.54,2262.56029,0,16.93,0.00748267353353046
2017,183,"SUSSEX",368.46,140,1645,245.24,3.73,541.786839,195.364,46.146,0.0851737190315913
2017,87,"HENRICO",309.16,199,49,10.38,10.38,9402.4814,97.14,-97.14,-0.010331315305766
2017,101,"KING WILLIAM",296.25,212,2690,607.27,3.84,7126.21459,285.391,318.039,0.0446294447049482
2017,103,"LANCASTER",342.73,165,12,2.11,2.11,177.555194,0,0,0
2017,187,"WARREN",242.86,265,151,42.61,19.75,3619.16156,0,22.86,0.00631638008445249
2017,9,"AMHERST",264.25,244,176,45.73,9.35,6120.38967,0,36.38,0.0059440659764397
2017,155,"PULASKI",232.42,276,320,94.05,8.23,1598.12,0,85.82,0.0537005982028884
2017,19,"BEDFORD",283.18,225,676,161.97,38.1,6874.71608,16.15,107.72,0.0156690107266219
2017,173,"SMYTH",317.14,191,452,91.93,13.42,2062.959199,0,78.51,0.0380569814652936
