"Year","County_Code","name","PPT","Irrigation","parm_Tot_Area","All_Irrigation_mg","Small_Farm_Unreported","TOT_DEQ_Withdrawals","IRR_DEQ_withdrawals","Unreported_Deficit_Irr_based","C_tot_lg"
2015,155,"PULASKI",340.99,167,134.5,23.92,3.29,1632.0812,0,20.63,0.0126403024555396
2015,19,"BEDFORD",342.9,165,330,57.98,9.22,6522.0234,12.217,36.543,0.00560301577574837
2015,173,"SMYTH",388.55,119,108,13.69,4.18,2014.97,0,9.51,0.00471967324575552
2016,67,"FRANKLIN",308.67,199,882.5,187.01,26.17,446.312,0,160.84,0.360375701303124
2016,37,"CHARLOTTE",297.83,210,745,166.6,25.72,93.83575,6,134.88,1.43740525332829
2016,99,"KING GEORGE",274.29,234,350,87.21,5.23,964.8982,197.865,-115.885,-0.120100752597528
2016,135,"NOTTOWAY",240.56,267,230.5,65.54,10.8,393.29,0,54.74,0.139184825446871
2016,25,"BRUNSWICK",298.74,209,1395,310.47,7.34,806.1771,0,303.13,0.376009192024928
2016,161,"ROANOKE",367.48,141,93,13.96,9.31,4046.7388,0,4.65,0.00114907342178843
2016,36,"CHARLES CITY",339.32,169,1249,224.77,2.43,419.285785,387.29,-164.95,-0.393407088675806
2016,550,"CHESAPEAKE CITY",307.28,201,260.5,55.76,13.38,1960.575425,0.855503,41.5245,0.0211797513477453
2016,11,"APPOMATTOX",303.78,204,74,16.08,7.28,7.4,0,8.8,1.18918918918919
2016,73,"GLOUCESTER",292.99,215,52,11.91,11.1,422.373822,0,0.81,0.00191773248674488
2016,47,"CULPEPER",353.22,155,628,103.65,14.69,1034.936193,60.2215,28.7385,0.0277683785670833
2016,105,"LEE",380.78,127,179,24.21,7.03,309.077,0,17.18,0.0555848542596181
2016,193,"WESTMORELAND",237.42,271,1558,449.6,16.74,601.53526,283.377,149.483,0.248502473487589
2016,143,"PITTSYLVANIA",350.85,157,3952,660.71,21.9,747.996801,0,638.81,0.854027716623884
2016,117,"MECKLENBURG",292.25,216,3696.5,850.23,19.21,679.11661,0,831.02,1.22367791887758
2016,121,"MONTGOMERY",326.21,182,336,65.12,7.27,8941.4788,46.9059,10.9441,0.00122396979792649
2016,89,"HENRY",356.55,151,276.5,44.46,4.26,1164.59295,0,40.2,0.0345184985019873
2016,93,"ISLE OF WIGHT",349.21,159,746.5,126.39,4.23,7484.29422,88.5,33.66,0.00449741806115153
2016,169,"SCOTT",380.24,128,149.5,20.38,7.29,430.923,0,13.09,0.0303766566184678
2016,167,"RUSSELL",396.57,111,134,15.84,3.31,485.507838,0,12.53,0.0258080282526767
2016,59,"FAIRFAX",293.02,215,55,12.59,12.59,35149.0012527,0,0,0
2016,31,"CAMPBELL",329.67,178,546,103.49,19.43,2384.014265,126.06,-42,-0.0176173442485672
2016,157,"RAPPAHANNOCK",311.32,197,126.5,26.54,12.27,13.529,0,14.27,1.05477123216794
2016,23,"BOTETOURT",310.19,198,57.5,12.12,5.27,997.902854,0,6.85,0.00686439563985855
2016,197,"WYTHE",332.78,175,118,21.99,6.89,2817.79137,0,15.1,0.00535880695808931
2016,43,"CLARKE",282.82,225,288,69,11.26,251.60474,14.46,43.28,0.172015837221509
2016,83,"HALIFAX",335.4,173,1850.5,340.9,18.88,726.5937,0,322.02,0.443191291088816
2016,800,"SUFFOLK CITY",332,176,600.5,112.54,12.18,36699.426892,130.55,-30.19,-0.000822628650001644
2016,113,"MADISON",343.17,165,75,13.18,9.31,62.4805,0,3.87,0.0619393250694217
2016,163,"ROCKBRIDGE",290.71,217,123,28.42,11.67,739.66623,0,16.75,0.0226453491056365
2016,810,"VIRGINIA BEACH CITY",327.25,181,254,48.96,9.16,7233.806171,3.5253,36.2747,0.00501460768266416
2016,15,"AUGUSTA",347.9,160,3343.5,569.66,32.29,4706.67628,1009.7517,-472.3817,-0.100364178859567
2016,45,"CRAIG",358.93,149,62.5,9.92,2.3,1271.89,0,7.62,0.00599108413463428
2016,181,"SURRY",342.42,166,1133,200.28,4.6,103.3636,34.79,160.89,1.55654408321692
2016,159,"RICHMOND",248.96,259,126,34.75,4.41,95.60645,0,30.34,0.317342606068942
2016,153,"PRINCE WILLIAM",262.09,246,974.5,255.28,13.49,25726.181933,49.1,192.69,0.00749003487971252
2016,199,"YORK",295.91,212,19,4.29,3.16,6673.66975,0,1.13,0.000169322133448392
2016,7,"AMELIA",234.6,273,468,136.05,12.06,49.396706,13.696,110.294,2.23282094963984
2016,119,"MIDDLESEX",272.09,236,478.5,120.25,4.27,78.52481,13.7,102.28,1.30251827416074
2016,109,"LOUISA",343.35,165,278.5,48.93,12.47,260.443803,0,36.46,0.139991812360381
2016,111,"LUNENBURG",280.68,227,1089,263.24,8.22,170.405,0,255.02,1.49655233121094
2016,115,"MATHEWS",265.57,242,35,9.02,3.48,6.603,0,5.54,0.839012570043919
2016,191,"WASHINGTON",348.17,160,317,54.01,18.06,4072.948,0,35.95,0.00882653056213828
2016,29,"BUCKINGHAM",310.17,198,52,10.96,3.69,126.918,0,7.27,0.0572810791219528
2016,33,"CAROLINE",349.1,159,2192,371.13,4.23,2413.33484,544.816,-177.916,-0.0737220534221434
2016,53,"DINWIDDIE",266.99,241,1371,351.84,10.27,65.10699,29.152,312.418,4.79853238492518
2016,141,"PATRICK",372.33,136,269,38.96,8.33,376.9135,0,30.63,0.0812653301088977
2016,177,"SPOTSYLVANIA",367.74,140,120,17.89,5.14,4240.865033,0.287,12.463,0.00293878722926102
2016,35,"CARROLL",390.06,118,692.5,87.02,3.14,167.972831,0,83.88,0.499366471950455
2016,57,"ESSEX",272.65,235,124.5,31.16,5.26,474.971304,349.01,-323.11,-0.680272676009917
2016,41,"CHESTERFIELD",266.65,241,130,33.36,8.08,36286.555925,0,25.28,0.00069667675411937
2016,125,"NELSON",412.7,95,828.5,83.81,8.24,1052.1026,371.41,-295.84,-0.281189306061975
2016,147,"PRINCE EDWARD",270.17,238,109.5,27.75,7.6,458.05891,0,20.15,0.0439899750012504
2016,97,"KING AND QUEEN",334.45,174,380.5,70.5,5.1,286.0891,279.188,-213.788,-0.747277683770546
2016,179,"STAFFORD",285.61,222,105.5,24.94,3.9,3906.219,0,21.04,0.00538628274553987
2016,107,"LOUDOUN",296.03,212,2056.5,464.26,47.41,4838.416596,7.159,409.691,0.0846746020875297
2016,71,"GILES",363.75,144,31,4.75,4.22,26559.2751,0,0.53,0.0000199553639172931
2016,1,"ACCOMACK",305.79,202,5939.5,1277.6,11.08,3411.661799,1841.99955,-575.47955,-0.168680128308345
2016,127,"NEW KENT",341.98,166,458,80.96,2.65,6748.522574,111.148,-32.838,-0.00486595393879466
2016,185,"TAZEWELL",389.98,118,245,30.79,3.64,1484.869078,0,27.15,0.0182844402932607
2016,21,"BLAND",368.96,139,135,19.98,1.48,67.75979,0,18.5,0.273023278259865
2016,91,"HIGHLAND",286.66,221,20,4.71,2.12,2754.225,0,2.59,0.00094037342628144
2016,61,"FAUQUIER",270.76,237,657,165.81,51.61,1173.40735,0,114.2,0.097323406061842
2016,69,"FREDERICK",276.29,232,224.5,55.46,22.23,1915.394878,0,33.23,0.0173489030286527
2016,17,"BATH",277.75,230,19,4.65,1.71,4810.679,0,2.94,0.000611140340064261
2016,3,"ALBEMARLE",366.63,141,1206.5,181.15,17.49,4265.710065,0,163.66,0.038366414384987
2016,51,"DICKENSON",350.57,157,12,2.01,2.01,2255.26064,0,0,0
2016,49,"CUMBERLAND",283.15,225,167,40.01,5.51,10.7,0,34.5,3.22429906542056
2016,85,"HANOVER",365.91,142,3263,493.4,32.21,1298.808828,465.28314,-4.09314,-0.00315145686706096
2016,81,"GREENSVILLE",322.98,185,246,48.46,0.98,412.71741,36.3176,11.1624,0.0270461088617512
2016,5,"ALLEGHANY",291.1,217,99.5,22.99,2.2,14415.32,0,20.79,0.00144221564280224
2016,165,"ROCKINGHAM",384.81,123,5167,676.76,34.25,8529.443203,332.261528,310.24847,0.0363738244825733
2016,171,"SHENANDOAH",324.75,183,824,160.57,20.46,2690.662314,9.35,130.76,0.0485977000233854
2016,145,"POWHATAN",265.7,242,81,20.87,4.64,66.58157,3.5,12.73,0.191194049644669
2016,175,"SOUTHAMPTON",321.25,187,2815.5,560.65,4.18,2251.846104,149.6867,406.7833,0.180644360765783
2016,139,"PAGE",328.17,180,267,51.18,3.74,699.18144,25.71,21.73,0.0310792002716777
2016,133,"NORTHUMBERLAND",279.8,228,38,9.23,0.49,704.861504,0,8.74,0.0123995989998058
2016,75,"GOOCHLAND",288.34,220,66.5,15.58,5.04,820.757081,0,10.54,0.012841802092232
2016,65,"FLUVANNA",323.39,185,111.5,21.97,5.32,331.002397,0,16.65,0.0503017505338488
2016,95,"JAMES CITY",322.17,186,38.5,7.63,3.07,3405.186926,0,4.56,0.00133913353337009
2016,63,"FLOYD",332.13,176,187,35.05,23.9,68.925535,20.555,-9.405,-0.136451606795653
2016,149,"PRINCE GEORGE",328.88,179,7,1.33,1.33,165.308786,0,0,0
2016,77,"GRAYSON",341.38,167,128.5,22.85,7.29,52.064726,0,15.56,0.298858770523444
2016,131,"NORTHAMPTON",286.74,221,7810.5,1838.08,10.71,882.868417,491.872313,1335.49769,1.51268033184157
2016,137,"ORANGE",346.22,162,595,102.64,7.76,749.3266,0.7,94.18,0.125686182767301
2016,79,"GREENE",325.89,182,42.5,8.24,7.17,238.24141,0,1.07,0.00449124272728238
2016,195,"WISE",398.57,109,27.5,3.19,1.28,1762.46827,0,1.91,0.00108370745307091
2016,183,"SUSSEX",338.28,170,1390.5,251.72,2.81,593.28443,251.65,-2.74,-0.00461835817939803
2016,87,"HENRICO",347.24,161,26.5,4.54,4.54,8963.0065,109.05,-109.05,-0.0121666764383134
2016,101,"KING WILLIAM",360.48,148,2037.5,321.11,2.44,7145.847221,214.4602,104.2098,0.0145832672847736
2016,103,"LANCASTER",249.29,259,12,3.31,3.31,122.668564,0,0,0
2016,187,"WARREN",290.77,217,35,8.09,8.09,3738.4079,0,0,0
2016,9,"AMHERST",375.92,132,147,20.66,3.8,6417.36546,0,16.86,0.00262724635289822
2016,155,"PULASKI",332.22,176,134.5,25.21,3.47,1567.836,0,21.74,0.0138662462145275
2016,19,"BEDFORD",289.07,219,330,76.96,12.24,6524.10588,14.808,49.912,0.00765039699202429
2016,173,"SMYTH",364.6,143,108,16.45,5.03,2321.9495,0,11.42,0.00491828095313873
2017,67,"FRANKLIN",413.52,94,882.5,88.34,12.36,448.80891,0,75.98,0.16929253922343
2017,37,"CHARLOTTE",268.04,240,745,190.4,29.39,97.947,15.35,145.66,1.48713079522599
2017,99,"KING GEORGE",348.9,159,350,59.26,3.56,1200.867049,191.501113,-135.80111,-0.113085882498888
2017,135,"NOTTOWAY",271.51,236,230.5,57.93,9.55,392.2,0,48.38,0.123355430902601
2017,25,"BRUNSWICK",333.93,174,1395,258.47,6.11,588.313208,0,252.36,0.428955183341728
2017,161,"ROANOKE",286.85,221,93,21.89,14.59,4181.9055,0.75,6.55,0.00156627164339319
2017,36,"CHARLES CITY",339.03,169,1249,224.77,2.43,389.420783,344.0851,-121.7451,-0.312631234168106
2017,550,"CHESAPEAKE CITY",416.67,91,260.5,25.24,6.06,1982.654924,0.896212,18.28379,0.0092218720356604
2017,11,"APPOMATTOX",262.29,246,74,19.38,8.78,6.5,0,10.6,1.63076923076923
2017,73,"GLOUCESTER",282.46,226,52,12.51,11.67,486.601524,0,0.84,0.00172625846523243
2017,47,"CULPEPER",255.33,253,628,169.19,23.98,1074.750702004,81.2651,63.9449,0.0594974256641723
2017,105,"LEE",351.04,157,179,29.93,8.69,870.482,0,21.24,0.0244002747902886
2017,193,"WESTMORELAND",327.94,180,1558,298.63,11.12,436.639511,321.7426,-34.2326,-0.078400142766741
2017,143,"PITTSYLVANIA",314.63,193,3952,812.21,26.92,929.003341,0,785.29,0.845303741485683
2017,117,"MECKLENBURG",323.14,185,3696.5,728.21,16.45,717.926693,0,711.76,0.991410414099201
2017,121,"MONTGOMERY",261.1,247,336,88.38,9.86,9659.7504,42.2739,36.2461,0.00375228121836357
2017,89,"HENRY",268.15,240,276.5,70.66,6.77,1227.356,0,63.89,0.052054986491287
2017,93,"ISLE OF WIGHT",395.49,113,746.5,89.83,3.01,7678.510562,71.1,15.72,0.00204727204228856
2017,169,"SCOTT",317.51,190,149.5,30.25,10.82,415.799,0,19.43,0.0467293091132975
2017,167,"RUSSELL",321.75,186,134,26.54,5.55,453.982509,0,20.99,0.0462352614558549
2017,59,"FAIRFAX",299.07,209,55,12.24,12.24,32642.405236,0,0,0
2017,31,"CAMPBELL",224.4,284,546,165.12,31,2235.73299,121.59,12.53,0.0056044259560709
2017,157,"RAPPAHANNOCK",286.95,221,126.5,29.77,13.77,12.237,0,16,1.30751001062352
2017,23,"BOTETOURT",242.11,266,57.5,16.29,7.08,532.332318,0,9.21,0.0173012227298212
2017,197,"WYTHE",244.4,264,118,33.17,10.4,2789.952249,0,22.77,0.00816143000589398
2017,43,"CLARKE",270.91,237,288,72.68,11.86,237.3854,16.56,44.26,0.18644786073617
2017,83,"HALIFAX",306.49,202,1850.5,398.05,22.05,730.0528,0,376,0.515031241575952
2017,800,"SUFFOLK CITY",390.7,117,600.5,74.82,8.1,35939.419179,111.95,-45.23,-0.0012585067047057
2017,113,"MADISON",296.25,212,75,16.93,11.96,65.750999,0,4.97,0.0755882051313015
2017,163,"ROCKBRIDGE",263.72,244,123,31.96,13.12,670.42992,0,18.84,0.0281013711321237
2017,810,"VIRGINIA BEACH CITY",430.3,78,254,21.1,3.95,10503.862962,0,17.15,0.00163273264912574
2017,15,"AUGUSTA",267.19,241,3343.5,858.05,48.63,3502.974242,175.66,633.76,0.180920542435436
2017,45,"CRAIG",243.33,265,62.5,17.64,4.09,1247.68603,0,13.55,0.0108601039638153
2017,181,"SURRY",337.31,171,1133,206.31,4.73,119.07845,43.719,157.861,1.32568907304386
2017,159,"RICHMOND",293.6,214,126,28.71,3.65,102.71097,0,25.06,0.243985622957314
2017,153,"PRINCE WILLIAM",298.57,209,974.5,216.88,11.46,25403.4781039,14.541,190.879,0.00751389235833403
2017,199,"YORK",300.68,207,19,4.19,3.09,6494.847647,0,1.1,0.000169365019748861
2017,7,"AMELIA",297.94,210,468,104.65,9.28,59.993342,9.343,86.027,1.43394245314755
2017,119,"MIDDLESEX",318.98,189,478.5,96.3,3.42,92.475447,22.39,70.49,0.762256385740963
2017,109,"LOUISA",246.28,262,278.5,77.7,19.81,264.1097,0,57.89,0.219189223265938
2017,111,"LUNENBURG",306.44,202,1089,234.25,7.31,189.453,0,226.94,1.19786965632637
2017,115,"MATHEWS",274.9,233,35,8.68,3.35,4.953694,0,5.33,1.0759647245066
2017,191,"WASHINGTON",319.35,189,317,63.8,21.33,3971.443,0,42.47,0.0106938460403435
2017,29,"BUCKINGHAM",239.07,269,52,14.9,5.01,121.18,0,9.89,0.0816141277438521
2017,33,"CAROLINE",337.88,170,2192,396.81,4.53,1675.265776,543.92,-151.64,-0.0905169807515963
2017,53,"DINWIDDIE",323.25,185,1371,270.09,7.88,156.484435,31.129,231.081,1.47670277877797
2017,141,"PATRICK",315.62,192,269,55,11.76,232.381726,0,43.24,0.186073151035981
2017,177,"SPOTSYLVANIA",323.44,185,120,23.64,6.8,4081.041726,0.146,16.694,0.00409062222854616
2017,35,"CARROLL",280.39,228,692.5,168.13,6.07,182.032738,0,162.06,0.890279417760557
2017,57,"ESSEX",304.12,204,124.5,27.05,4.56,440.214291,340.34,-317.85,-0.722034714679447
2017,41,"CHESTERFIELD",317.01,191,130,26.44,6.41,36089.345705,0,20.03,0.000555011447526048
2017,125,"NELSON",249.6,258,828.5,227.62,22.39,1035.72252,474.32,-269.09,-0.259808968911866
2017,147,"PRINCE EDWARD",257.96,250,109.5,29.15,7.99,428.133855,0,21.16,0.0494237952754285
2017,97,"KING AND QUEEN",297.21,211,380.5,85.49,6.18,423.2449,418.6888,-339.3788,-0.801849709234535
2017,179,"STAFFORD",283.35,225,105.5,25.28,3.95,4400.723,0,21.33,0.00484693083386525
2017,107,"LOUDOUN",293.73,214,2056.5,468.64,47.85,4344.775718,0,420.79,0.0968496482469064
2017,71,"GILES",294.61,213,31,7.03,6.24,25126.104,0,0.79,0.0000314414045249514
2017,1,"ACCOMACK",325.98,182,5939.5,1151.1,9.98,3309.034629,1673.84777,-532.72777,-0.160991899368848
2017,127,"NEW KENT",303.81,204,458,99.49,3.26,6832.186418,24.19,72.04,0.0105442087777646
2017,185,"TAZEWELL",291.42,217,245,56.61,6.7,1537.287,0,49.91,0.0324662863863417
2017,21,"BLAND",256.15,252,135,36.23,2.68,68.0126,0,33.55,0.493290949030033
2017,91,"HIGHLAND",285.53,222,20,4.73,2.13,2323.0163,0,2.6,0.00111923450558655
2017,61,"FAUQUIER",289.97,218,657,152.52,47.47,1176.654377,0,105.05,0.0892785528642962
2017,69,"FREDERICK",269.65,238,224.5,56.9,22.81,1937.0207301,0,34.09,0.0175991921357703
2017,17,"BATH",260.28,248,19,5.02,1.85,4574.526,0,3.17,0.000692967970889224
2017,3,"ALBEMARLE",250.08,258,1206.5,331.47,32.01,4644.929236,0,299.46,0.0644703040207952
2017,51,"DICKENSON",346.21,162,12,2.07,2.07,2277.578674,0,0,0
2017,49,"CUMBERLAND",219.8,288,167,51.22,7.05,5.11825,0,44.17,8.62990279880819
2017,85,"HANOVER",302.35,206,3263,715.78,46.72,1365.921879,583.82644,85.23356,0.0624000254409864
2017,81,"GREENSVILLE",332.42,176,246,46.1,0.94,729.41545,48.91836,-3.75836,-0.0051525642896651
2017,5,"ALLEGHANY",232.13,276,99.5,29.24,2.79,14232.251,0,26.45,0.00185845513826309
2017,165,"ROCKINGHAM",275.33,233,5167,1282,64.88,8875.608445,254.245,962.875,0.108485520284801
2017,171,"SHENANDOAH",260.5,248,824,217.61,27.73,2336.51783,36.38,153.5,0.0656960533444763
2017,145,"POWHATAN",278.17,230,81,19.84,4.41,69.956393,4.3,11.13,0.159099111928198
2017,175,"SOUTHAMPTON",397.15,111,2815.5,332.79,2.48,2809.935864,138.2595,192.0505,0.0683469336295143
2017,139,"PAGE",252.41,256,267,72.79,5.32,658.17335,25.55,41.92,0.0636914271901164
2017,133,"NORTHUMBERLAND",337.01,171,38,6.92,0.36,123.933924,0,6.56,0.0529314314295414
2017,75,"GOOCHLAND",245.12,263,66.5,18.62,6.02,732.627878,0,12.6,0.0171983627409821
2017,65,"FLUVANNA",217.59,290,111.5,34.43,8.34,311.791356,0,26.09,0.0836777527597654
2017,95,"JAMES CITY",273.6,234,38.5,9.59,3.86,3185.0885721,0,5.73,0.00179900805591164
2017,63,"FLOYD",240.31,268,187,53.37,36.39,79.81044,31.672,-14.692,-0.184086192232495
2017,149,"PRINCE GEORGE",315.28,193,7,1.44,1.44,156.847466,0,0,0
2017,77,"GRAYSON",287.67,220,128.5,30.1,9.61,74.95833,0,20.49,0.273351874301362
2017,131,"NORTHAMPTON",286.89,221,7810.5,1838.08,10.71,883.160583,529.24973,1298.12027,1.46985757175714
2017,137,"ORANGE",279.31,229,595,145.09,10.97,638.69024,0,134.12,0.209992249137861
2017,79,"GREENE",314.34,194,42.5,8.78,7.64,229.48745,0,1.14,0.00496759190971009
2017,195,"WISE",349.44,159,27.5,4.66,1.86,2262.56029,0,2.8,0.0012375360835136
2017,183,"SUSSEX",368.46,140,1390.5,207.3,2.31,541.786839,195.364,9.626,0.0177671351666038
2017,87,"HENRICO",309.16,199,26.5,5.62,5.62,9402.4814,97.14,-97.14,-0.010331315305766
2017,101,"KING WILLIAM",296.25,212,2037.5,459.97,3.5,7126.21459,285.391,171.079,0.0240069952762958
2017,103,"LANCASTER",342.73,165,12,2.11,2.11,177.555194,0,0,0
2017,187,"WARREN",242.86,265,35,9.88,9.88,3619.16156,0,0,0
2017,9,"AMHERST",264.25,244,147,38.19,7.02,6120.38967,0,31.17,0.00509281298751032
2017,155,"PULASKI",232.42,276,134.5,39.53,5.44,1598.12,0,34.09,0.0213313142942958
2017,19,"BEDFORD",283.18,225,330,79.07,12.58,6874.71608,16.15,50.34,0.00732248421814098
2017,173,"SMYTH",317.14,191,108,21.97,6.71,2062.959199,0,15.26,0.00739714096497747
