"Year","County_Code","name","PPT","Irrigation","Max_Tot_Area","All_Irrigation","Small_Farm_Unreported","TOT_DEQ_Withdrawals","IRR_DEQ_withdrawals","Large_Farm_unreported","C_tot_lg"
2010,97,"KING AND QUEEN",229.68,532,1221,691.71,36.26,330.5968,326.15,329.3,0.996077396998398
2010,179,"STAFFORD",291.27,471,221,110.84,12.54,3981.267,0,98.3,0.024690632404207
2010,107,"LOUDOUN",208.15,554,3666,2162.7,142.76,2402.4402754,33.229356,1986.71064,0.826955267251844
2010,71,"GILES",265.56,496,193,101.94,16.9,23434.614,0,85.04,0.003628820171734
2010,1,"ACCOMACK",211.82,550,9716,5690.41,33.97,4905.477765,3325.996681,2330.44332,0.475069591921797
2010,127,"NEW KENT",224.12,538,495,283.58,10.31,10076.934794,108.73,164.54,0.0163283779605253
2010,185,"TAZEWELL",406.49,356,330,125.1,10.99,1259.6588,0,114.11,0.0905880227248839
2010,21,"BLAND",318.37,444,801,378.71,9.93,17.58,0,368.78,20.9772468714448
2010,91,"HIGHLAND",240.46,522,20,11.12,5,2676.0113,0,6.12,0.00228698585839305
2010,61,"FAUQUIER",228.57,533,920,522.17,123.16,1114.47147,0,399.01,0.358026213089152
2010,69,"FREDERICK",156.25,606,520,335.56,102.6,2030.347784,12,220.96,0.108828645880897
2010,17,"BATH",208.78,553,109,64.19,11.19,2621.904,0,53,0.0202143175341279
2010,3,"ALBEMARLE",238.92,523,1456,810.88,93.56,3901.568219,0,717.32,0.183854275956721
2010,51,"DICKENSON",372.01,390,12,4.98,4.98,1981.851,0,0,0
2010,49,"CUMBERLAND",168.48,594,222,140.42,17.08,3.8661,0,123.34,31.9029512945863
2010,85,"HANOVER",201.06,561,3569,2132.08,166.07,1907.855914,732.666278,1233.34372,0.646455380068078
2010,81,"GREENSVILLE",177.07,585,734,457.24,5.61,783.7401,40.841,410.789,0.524139316081951
2010,5,"ALLEGHANY",229.47,533,191,108.41,6.24,15109.2365,0,102.17,0.00676208887192943
2010,165,"ROCKINGHAM",220.27,542,5645,3258.04,202,9651.152613,628.1251,2427.9149,0.251567351316114
2010,171,"SHENANDOAH",170.26,592,1110,699.74,78.8,3068.19399,87.725,533.215,0.173787903156671
2010,145,"POWHATAN",243.45,519,230,127.11,17.69,83.48519,5.4,104.02,1.24596949470918
2010,175,"SOUTHAMPTON",185.73,576,3507,2151.06,55.2,2916.016676,320.0703,1775.7897,0.608977895982375
2010,139,"PAGE",245.5,516,1005,552.22,25.83,683.189614,31.393,494.997,0.724538239247882
2010,133,"NORTHUMBERLAND",290.34,472,62,31.16,5.03,1079.47162,0,26.13,0.0242062871462985
2010,75,"GOOCHLAND",266.12,496,112,59.16,16.9,812.8653,0,42.26,0.0519889334678206
2010,65,"FLUVANNA",198.67,563,264,158.27,36.57,352.1647,0,121.7,0.345576941698018
2010,95,"JAMES CITY",223.85,538,102,58.44,15.47,4754.90367,0,42.97,0.0090369864422511
2010,63,"FLOYD",264.53,497,779,412.28,103.73,42.008,18.09,290.46,6.91439725766521
2010,149,"PRINCE GEORGE",221.35,541,8,4.61,4.61,352.923255,171.084375,-171.08437,-0.484763663420253
2010,77,"GRAYSON",304.54,457,619,301.23,37.47,90.71347,0,263.76,2.90761669683675
2010,131,"NORTHAMPTON",207.39,555,9338,5518.75,28.37,833.955375,595.271395,4895.10861,5.86974885796497
2010,137,"ORANGE",211,551,1556,912.97,31.1,708.6782,0,881.87,1.24438708570406
2010,79,"GREENE",226.01,536,154,87.9,26.83,275.93821,0,61.07,0.221317663834958
2010,195,"WISE",368.77,393,115,48.13,6.28,2173.6038,0,41.85,0.0192537388828636
2010,183,"SUSSEX",192.57,569,1645,996.72,15.15,549.5124,167.27,814.3,1.48185919007469
2010,87,"HENRICO",201.22,561,49,29.27,29.27,10713.491,2.2309,-2.2309,-0.000208232778652635
2010,101,"KING WILLIAM",187.55,574,2690,1644.21,10.39,8115.412497,925.226,708.594,0.0873146004915886
2010,103,"LANCASTER",286.17,476,12,6.08,6.08,211.590048,0,0,0
2010,187,"WARREN",184.06,578,151,92.94,43.08,3406.746,0,49.86,0.0146356669971873
2010,9,"AMHERST",267.61,494,176,92.58,18.94,4897.235,0,73.64,0.0150370566248097
2010,155,"PULASKI",244.91,517,320,176.17,15.41,1633.265,0,160.76,0.0984286077274662
2010,19,"BEDFORD",270.6,491,676,353.44,83.13,6480.1739,0,270.31,0.0417133867348838
2010,173,"SMYTH",357.54,404,452,194.45,28.39,2242.01855,0,166.06,0.074067183788466
2011,67,"FRANKLIN",292.65,469,1126,562.35,120.86,449.92166,0,441.49,0.981259715302437
2011,37,"CHARLOTTE",309.26,453,1454,701.38,97.44,86.059168,15.9,588.04,6.83297333295158
2011,99,"KING GEORGE",376.16,386,672,276.22,13.98,1345.499,172.54,89.7,0.0666667162145791
2011,135,"NOTTOWAY",314.49,448,457,218.02,26.24,440.141,0,191.78,0.43572400662515
2011,25,"BRUNSWICK",307.42,455,2115,1024.74,61.05,664.5221,0,963.69,1.45020007611485
2011,161,"ROANOKE",242.4,520,96,53.16,45.41,6568.09,0,7.75,0.00117994729061264
2011,36,"CHARLES CITY",298.32,464,1435,709.03,10.38,374.287907,353.15,345.5,0.923086195248087
2011,550,"CHESAPEAKE CITY",297.77,464,314,155.15,93.38,2890.059416,1.739638,60.03036,0.0207713238238836
2011,11,"APPOMATTOX",306.02,456,508,246.67,39.33,77.4672,0,207.34,2.67648759733152
2011,73,"GLOUCESTER",345.75,416,98,43.41,25.69,504.8381,0,17.72,0.0351003618783923
2011,47,"CULPEPER",294.4,468,1266,630.92,83.23,1068.059343,205.12,342.57,0.320740605140701
2011,105,"LEE",288.61,473,1374,692.06,102.75,841.249,0,589.31,0.700517920377914
2011,193,"WESTMORELAND",387.91,374,1673,666.29,48.59,570.13066,241.49,376.21,0.659866283984797
2011,143,"PITTSYLVANIA",183.95,578,5606,3450.44,129.87,695.23542,42.67149,3277.89851,4.71480367038837
2011,117,"MECKLENBURG",268.24,494,4163,2189.91,124.15,640.5737,0,2065.76,3.22485921604337
2011,121,"MONTGOMERY",178.69,583,384,238.39,25.45,12867.6748,42.83,170.11,0.0132199486421587
2011,89,"HENRY",151.3,611,525,341.58,26.03,1143.67987,0,315.55,0.27590762789241
2011,93,"ISLE OF WIGHT",318.37,444,934,441.59,20.8,2916.240513,40.315,380.475,0.130467634032214
2011,169,"SCOTT",297.96,464,637,314.74,88.94,389.669,0,225.8,0.579466162306984
2011,167,"RUSSELL",322.8,439,251,117.34,55.16,455.015812,0,62.18,0.136654591687025
2011,59,"FAIRFAX",241.51,520,101,55.93,55.93,33381.284456,0,0,0
2011,31,"CAMPBELL",279.96,482,1328,681.61,66.72,1747.355,54.349,560.541,0.320794000074398
2011,157,"RAPPAHANNOCK",212.86,549,335,195.84,55.54,12.347,0,140.3,11.363084149996
2011,23,"BOTETOURT",215.29,547,253,147.37,44.85,1229.0942,0,102.52,0.0834110192693123
2011,197,"WYTHE",215.78,546,1061,616.88,31.98,2608.427673,0,584.9,0.224234701254835
2011,43,"CLARKE",182.91,579,514,316.91,57.96,254.9803,42.2,216.75,0.85006567174013
2011,83,"HALIFAX",214.88,547,2617,1524.35,129.89,629.729,3.092,1391.368,2.20947105818535
2011,800,"SUFFOLK CITY",292.05,470,1167,584.07,54.55,31780.591005,142.75,386.77,0.0121700065281715
2011,113,"MADISON",270.28,492,333,174.46,37.72,47.97794,0,136.74,2.85005984000147
2011,163,"ROCKBRIDGE",235.29,527,700,392.83,33.11,888.6988,0,359.72,0.404771560398191
2011,810,"VIRGINIA BEACH CITY",289.37,473,431,217.09,32.74,11712.464182,0,184.35,0.0157396425837796
2011,15,"AUGUSTA",231.8,530,3813,2151.97,112.31,4321.194666,646.28625,1393.37375,0.322451048309241
2011,45,"CRAIG",155.11,607,130,84.03,19.39,960.98,0,64.64,0.0672646673187787
2011,181,"SURRY",329.97,432,1472,677.15,29.9,110.889385,29.74,617.51,5.5687025408248
2011,159,"RICHMOND",384.81,377,243,97.55,8.43,114.12743,0,89.12,0.780881511131899
2011,153,"PRINCE WILLIAM",230.35,532,1173,664.51,50.42,23784.074801,71.3,542.79,0.0228215730290748
2011,199,"YORK",390.93,371,41,16.2,16.2,8839.810088,0,0,0
2011,7,"AMELIA",317.95,444,886,418.9,51.54,99.4,63.5,303.86,3.0569416498994
2011,119,"MIDDLESEX",364.21,398,651,275.9,11.02,585.6957,61.8,203.08,0.346732953648115
2011,109,"LOUISA",302.05,460,365,178.79,44.09,241.757659,0,134.7,0.557169524875321
2011,111,"LUNENBURG",332.06,430,1484,679.51,27.93,201.2663,3.8123,647.7677,3.21846081534763
2011,115,"MATHEWS",354.44,408,117,50.83,8.25,1.61958,0,42.58,26.2907667419948
2011,191,"WASHINGTON",260.22,502,836,446.89,82.86,3872.963,0,364.03,0.0939926356125788
2011,29,"BUCKINGHAM",359.99,402,469,200.77,11.13,129.174,0,189.64,1.46809729512131
2011,33,"CAROLINE",374.46,388,3411,1409.31,32.64,2801.65025,680.9,695.77,0.248342918606632
2011,53,"DINWIDDIE",375.38,387,1885,776.81,47.39,28.98515,16.664,712.756,24.5903850764961
2011,141,"PATRICK",199.65,562,432,258.53,80.19,249.4576,0.5,177.84,0.712906722424973
2011,177,"SPOTSYLVANIA",300.74,461,346,169.85,38.78,3795.00552,8.505,122.565,0.0322963957111715
2011,35,"CARROLL",223.14,539,1086,623.32,34.44,120.81,0,588.88,4.87443092459233
2011,57,"ESSEX",428.03,334,246,87.49,13.87,405.930438,278.82,-205.2,-0.50550532995508
2011,41,"CHESTERFIELD",297.79,464,571,282.13,22.73,31347.859715,32.45,226.95,0.00723972871077396
2011,125,"NELSON",271.1,491,1016,531.21,75.81,927.859,428.226,27.174,0.0292867774090675
2011,147,"PRINCE EDWARD",290.22,472,526,264.38,30.16,393.2508,3.1968,231.0232,0.587470387854265
2011,97,"KING AND QUEEN",405.11,357,1221,464.17,24.33,138.29,134.53,305.31,2.20775182587317
2011,179,"STAFFORD",299.92,462,221,108.72,12.3,3788.575786,0,96.42,0.0254501969727787
2011,107,"LOUDOUN",236.35,526,3666,2053.39,135.55,2349.8622879,32.661098,1885.1789,0.802250799847819
2011,71,"GILES",179.3,583,193,119.82,19.87,24533.1418,0,99.95,0.00407408071965736
2011,1,"ACCOMACK",311.1,451,9716,4666.14,27.85,4425.619782,2912.499712,1725.79029,0.389954486605284
2011,127,"NEW KENT",311.74,450,495,237.2,8.63,9745.269793,49.382,179.188,0.018387176938776
2011,185,"TAZEWELL",246.94,515,330,180.97,15.9,1640.6366,0,165.07,0.10061338385356
2011,21,"BLAND",185.78,576,801,491.3,12.88,67.362523,0,478.42,7.10216866431799
2011,91,"HIGHLAND",238.77,523,20,11.14,5.01,2572.3538,0,6.13,0.00238303144769588
2011,61,"FAUQUIER",234.62,527,920,516.29,121.78,1098.90269,0,394.51,0.359003580198716
2011,69,"FREDERICK",193.56,568,520,314.52,96.17,1781.77974,10,208.35,0.116933645232715
2011,17,"BATH",209.09,553,109,64.19,11.19,3833.692,0,53,0.0138247934367184
2011,3,"ALBEMARLE",278.83,483,1456,748.86,86.41,3709.0998,0,662.45,0.178601287568482
2011,51,"DICKENSON",364.13,398,12,5.09,5.09,2067.2383,0,0,0
2011,49,"CUMBERLAND",337.5,424,222,100.23,12.19,1.72986,0,88.04,50.894292023632
2011,85,"HANOVER",371.57,390,3569,1482.19,115.45,1160.320728,465.1945,901.5455,0.776979569738411
2011,81,"GREENSVILLE",335.93,426,734,332.97,4.08,701.8715,27.27,301.62,0.429736782302743
2011,5,"ALLEGHANY",190.21,572,191,116.34,6.7,14703.2443,0,109.64,0.00745685766780057
2011,165,"ROCKINGHAM",235.7,526,5645,3161.87,196.04,9085.871566,375.030958,2590.79904,0.285145901654054
2011,171,"SHENANDOAH",215.66,546,1110,645.37,72.68,1994.57137,79.554,493.136,0.24723908475634
2011,145,"POWHATAN",313.48,449,230,109.97,15.3,72.779182,3.78,90.89,1.24884613295049
2011,175,"SOUTHAMPTON",335.61,426,3507,1590.89,40.83,2777.070301,241.2895,1308.7705,0.471277410416554
2011,139,"PAGE",245.36,517,1005,553.29,25.88,620.56418,33.46708,493.94292,0.795957833080214
2011,133,"NORTHUMBERLAND",363.23,399,62,26.34,4.25,2474.91376,0,22.09,0.00892556353155514
2011,75,"GOOCHLAND",290.34,472,112,56.29,16.08,948.09944,0,40.21,0.0424111631159702
2011,65,"FLUVANNA",339.63,422,264,118.63,27.41,336.089,0,91.22,0.27141620225595
2011,95,"JAMES CITY",347.91,414,102,44.97,11.9,2997.389806,0,33.07,0.0110329326982438
2011,63,"FLOYD",136.02,626,779,519.28,130.65,64.213,16.56,372.07,5.79430956348403
2011,149,"PRINCE GEORGE",349.84,412,8,3.51,3.51,189.247589,48.47,-48.47,-0.256119511250418
2011,77,"GRAYSON",255.45,507,619,334.19,41.57,78.31247,0,292.62,3.73656966764042
2011,131,"NORTHAMPTON",303.37,459,9338,4564.15,23.46,1621.954213,1410.28676,3130.40324,1.93001948816418
2011,137,"ORANGE",296.94,465,1556,770.47,26.24,699.40973,38,706.23,1.00975146571095
2011,79,"GREENE",263.76,498,154,81.67,24.92,237.22868,0,56.75,0.239220654096292
2011,195,"WISE",388.31,374,115,45.8,5.97,2734.3837,0,39.83,0.0145663536540245
2011,183,"SUSSEX",374.64,387,1645,677.91,10.3,377.198739,41.1,626.51,1.66095465128265
2011,87,"HENRICO",304.71,457,49,23.85,23.85,9220.7078,1.9278,-1.9278,-0.000209072887007655
2011,101,"KING WILLIAM",429.71,332,2690,951.01,6.01,6949.154117,439.704,505.296,0.0727133103529642
2011,103,"LANCASTER",363.86,398,12,5.09,5.09,153.17584,0,0,0
2011,187,"WARREN",203.05,559,151,89.88,41.67,3458.21,0,48.21,0.0139407381275284
2011,9,"AMHERST",282.29,480,176,89.96,18.4,5973.87,0,71.56,0.0119788344908744
2011,155,"PULASKI",172.07,590,320,201.05,17.59,1617.199,0,183.46,0.113443058028109
2011,19,"BEDFORD",248.64,513,676,369.28,86.86,5662.58645,11.5149,270.9051,0.0478412298676694
2011,173,"SMYTH",246.58,515,452,247.88,36.19,2530.2141,0,211.69,0.0836648566617347
2012,67,"FRANKLIN",436.18,326,1126,390.89,84.01,450.932735,0,306.88,0.680544959770996
2012,37,"CHARLOTTE",272.3,490,1454,758.67,105.4,82.747,15.3,637.97,7.70988676326634
2012,99,"KING GEORGE",218.14,544,672,389.28,19.7,636.7857,216.35,153.23,0.240630403603598
2012,135,"NOTTOWAY",245.45,517,457,251.59,30.28,392.96,0,221.31,0.563187092833876
2012,25,"BRUNSWICK",366.46,396,2115,891.87,53.13,361.79871,0,838.74,2.31825038845495
2012,161,"ROANOKE",292.6,469,96,47.94,40.95,4364.626,0,6.99,0.00160151179047185
2012,36,"CHARLES CITY",300.37,462,1435,705.97,10.33,428.065565,405.611,290.029,0.677534059531278
2012,550,"CHESAPEAKE CITY",339.65,422,314,141.1,84.93,2422.93334,0,56.17,0.0231826435637722
2012,11,"APPOMATTOX",269.17,493,508,266.69,42.52,42.3,0,224.17,5.29952718676123
2012,73,"GLOUCESTER",286.32,476,98,49.67,29.4,475.7657,0,20.27,0.0426050049425589
2012,47,"CULPEPER",279.19,483,1266,651.14,85.89,998.447221,93.1449,472.1051,0.472839314958642
2012,105,"LEE",327.51,434,1374,634.99,94.28,800.624,0,540.71,0.675360718639461
2012,193,"WESTMORELAND",234.47,528,1673,940.64,68.59,757.3936,380.14,491.91,0.649477365533588
2012,143,"PITTSYLVANIA",256.64,505,5606,3014.66,113.47,703.511485,27.140785,2874.04922,4.08529111646273
2012,117,"MECKLENBURG",394.32,368,4163,1631.35,92.48,585.58439,0,1538.87,2.62792182694624
2012,121,"MONTGOMERY",217.7,544,384,222.45,23.75,10645.2492,65.645,133.055,0.012499002841568
2012,89,"HENRY",246.69,515,525,287.91,21.94,1209.6859802,0,265.97,0.219866977342357
2012,93,"ISLE OF WIGHT",399.4,363,934,361.03,17.01,4499.247341,5.75,338.27,0.0751836861506743
2012,169,"SCOTT",357.26,405,637,274.72,77.63,377.6281,0,197.09,0.521915609564013
2012,167,"RUSSELL",334.45,428,251,114.4,53.78,233.732,0,60.62,0.259356870261667
2012,59,"FAIRFAX",182.77,579,101,62.27,62.27,32000.095555,0,0,0
2012,31,"CAMPBELL",256.6,505,1328,714.14,69.91,1786.7911,57.88,586.35,0.32815811540588
2012,157,"RAPPAHANNOCK",286.53,475,335,169.45,48.05,13.24,0,121.4,9.16918429003021
2012,23,"BOTETOURT",274.14,488,253,131.47,40.01,621.356066,0,91.46,0.147194185435055
2012,197,"WYTHE",253.77,508,1061,573.95,29.75,2699.777321,0,544.2,0.2015721799598
2012,43,"CLARKE",243.06,519,514,284.07,51.95,252.6576,46.58,185.54,0.734353528253257
2012,83,"HALIFAX",265.24,497,2617,1385.01,118.02,675.589,2.139,1264.851,1.87221964833649
2012,800,"SUFFOLK CITY",418.81,343,1167,426.24,39.81,33496.6765933,133.01,253.42,0.00756552666632871
2012,113,"MADISON",332.64,429,333,152.12,32.89,49.5564,0,119.23,2.40594554890993
2012,163,"ROCKBRIDGE",325.1,437,700,325.74,27.46,818.7137,0,298.28,0.364327603165795
2012,810,"VIRGINIA BEACH CITY",314.3,448,431,205.61,31.01,7247.615924,0,174.6,0.024090680553563
2012,15,"AUGUSTA",332.94,429,3813,1741.88,90.91,4038.266156,424.6243,1226.3457,0.303681246511677
2012,45,"CRAIG",230.71,531,130,73.51,16.96,895.4523,0,56.55,0.0631524426259221
2012,181,"SURRY",351.19,411,1472,644.23,28.45,78.119956,22.35,593.43,7.59639444753399
2012,159,"RICHMOND",244.79,517,243,133.78,11.56,100.346,0,122.22,1.21798576923844
2012,153,"PRINCE WILLIAM",219.82,542,1173,677,51.37,24517.308691,47.42,578.21,0.0235837467842567
2012,199,"YORK",345.53,416,41,18.16,18.16,8251.782001,0,0,0
2012,7,"AMELIA",195.37,567,886,534.95,65.81,117.781,85.5,383.64,3.25723164177584
2012,119,"MIDDLESEX",285.59,476,651,329.98,13.18,144.40603,88.8,228,1.5788814359068
2012,109,"LOUISA",304.24,458,365,178.01,43.89,217.138472,0,134.12,0.617670368427388
2012,111,"LUNENBURG",319.14,443,1484,700.05,28.78,170.069,6.76,664.51,3.9072964502643
2012,115,"MATHEWS",313.66,448,117,55.82,9.06,7.8853,0,46.76,5.93002168592191
2012,191,"WASHINGTON",306.03,456,836,405.94,75.26,3633.4089,0,330.68,0.0910109511759054
2012,29,"BUCKINGHAM",269.99,492,469,245.71,13.62,125.099,0,232.09,1.85525064149194
2012,33,"CAROLINE",225.94,536,3411,1946.88,45.09,2654.55079,792.39,1109.4,0.417923817535998
2012,53,"DINWIDDIE",251.02,511,1885,1025.71,62.58,52.41692,17.00596,946.12404,18.0499739397126
2012,141,"PATRICK",304.98,457,432,210.23,65.21,251.0541,0,145.02,0.577644420067229
2012,177,"SPOTSYLVANIA",216.38,546,346,201.17,45.93,3808.4174,10.2,145.04,0.0380840608490025
2012,35,"CARROLL",259.57,502,1086,580.53,32.07,190.4055,0,548.46,2.88048401963179
2012,57,"ESSEX",236.71,525,246,137.53,21.8,481.4514,351.4,-235.67,-0.489499043932576
2012,41,"CHESTERFIELD",240.09,522,571,317.4,25.57,32729.120098,22.9,268.93,0.00821684173588381
2012,125,"NELSON",284.05,478,1016,517.15,73.81,1032.9,424.98,18.36,0.0177751960499564
2012,147,"PRINCE EDWARD",232.14,530,526,296.86,33.86,380.86968,0.05148,262.94852,0.690389741709028
2012,97,"KING AND QUEEN",236.84,525,1221,682.6,35.78,250.445,246.17,400.65,1.59975244065563
2012,179,"STAFFORD",218.84,543,221,127.79,14.46,3946.842,0,113.33,0.0287140959785064
2012,107,"LOUDOUN",223.71,538,3666,2100.24,138.64,2337.318326,0.4321,1961.1679,0.839067523744731
2012,71,"GILES",222.16,540,193,110.98,18.4,24019.4406,0,92.58,0.00385437785757592
2012,1,"ACCOMACK",315.02,447,9716,4624.75,27.61,4613.681973,3414.518315,1182.62169,0.256329260863859
2012,127,"NEW KENT",312.5,450,495,237.2,8.63,8642.373617,56.3,172.27,0.0199331812803297
2012,185,"TAZEWELL",302.98,459,330,161.29,14.17,613.3172,0,147.12,0.239875874995842
2012,21,"BLAND",247.75,514,801,438.42,11.49,78.756,0,426.93,5.42092031083346
2012,91,"HIGHLAND",296.95,465,20,9.9,4.46,2577.252,0,5.44,0.00211077535297286
2012,61,"FAUQUIER",258.57,503,920,492.78,116.23,1089.4393,0,376.55,0.345636512286641
2012,69,"FREDERICK",277.36,485,520,268.56,82.12,1624.9001,0,186.44,0.114739361515209
2012,17,"BATH",287.21,475,109,55.13,9.61,3818.33,0,45.52,0.0119214420964139
2012,3,"ALBEMARLE",292.78,469,1456,727.16,83.9,3716.21486,0,643.26,0.173095481352227
2012,51,"DICKENSON",308.27,454,12,5.8,5.8,2145.649,0,0,0
2012,49,"CUMBERLAND",255.47,507,222,119.85,14.58,2.3137,0,105.27,45.4985521026927
2012,85,"HANOVER",252.59,509,3569,1934.45,150.68,1177.758605,560.29,1223.48,1.03882068431162
2012,81,"GREENSVILLE",384.09,378,734,295.45,3.62,743.817485,32.252,259.578,0.348980771808557
2012,5,"ALLEGHANY",271.22,491,191,99.86,5.75,14351.1265,0,94.11,0.00655767336452647
2012,165,"ROCKINGHAM",331.01,431,5645,2590.81,160.63,9269.70398,578.196,1851.984,0.199788904154413
2012,171,"SHENANDOAH",315.7,446,1110,527.17,59.37,1984.4259,31.96,435.84,0.219630271908868
2012,145,"POWHATAN",262.98,499,230,122.21,17,40.7775,4,101.21,2.48200600821531
2012,175,"SOUTHAMPTON",408.28,354,3507,1322,33.93,1398.276026,159.7402,1128.3298,0.806943535481885
2012,139,"PAGE",286.71,475,1005,508.34,23.77,646.848,51.94,432.63,0.668827916295637
2012,133,"NORTHUMBERLAND",283.85,478,62,31.56,5.09,135.1638,0,26.47,0.195836459170281
2012,75,"GOOCHLAND",296.55,465,112,55.46,15.85,801.5221,0,39.61,0.0494184751736727
2012,65,"FLUVANNA",284.91,477,264,134.1,30.98,326.771,0,103.12,0.31557267933813
2012,95,"JAMES CITY",341.42,421,102,45.73,12.1,2230.915845,0,33.63,0.0150745264889183
2012,63,"FLOYD",216.51,545,779,452.09,113.75,34.472,21.1,317.24,9.20283128336041
2012,149,"PRINCE GEORGE",282.06,480,8,4.09,4.09,107.589905,0,0,0
2012,77,"GRAYSON",251.37,511,619,336.83,41.9,36.6599,0,294.93,8.04503012828731
2012,131,"NORTHAMPTON",319.6,442,9338,4395.11,22.59,1177.014682,881.646009,3490.87399,2.96587123626042
2012,137,"ORANGE",312.69,449,1556,743.96,25.34,641.9746,11,707.62,1.10225544748967
2012,79,"GREENE",330.5,432,154,70.84,21.62,228.98635,0,49.22,0.214947310178096
2012,195,"WISE",408.33,354,115,43.35,5.65,2587.3307,0,37.7,0.0145710016891154
2012,183,"SUSSEX",311.6,450,1645,788.26,11.98,456.542,71.71,704.57,1.54327531749543
2012,87,"HENRICO",290.28,472,49,24.63,24.63,9648.404868,100.69,-100.69,-0.0104359219350288
2012,101,"KING WILLIAM",236.94,525,2690,1503.85,9.5,7903.222704,352.326,1142.024,0.144501052642993
2012,103,"LANCASTER",278.49,484,12,6.18,6.18,177.58216,0,0,0
2012,187,"WARREN",262.79,499,151,80.24,37.2,3510.696,0,43.04,0.0122596772833649
2012,9,"AMHERST",261.87,500,176,93.71,19.17,6074.989,0,74.54,0.0122699810649863
2012,155,"PULASKI",226.95,535,320,182.3,15.95,1651.929,0,166.35,0.100700453833064
2012,19,"BEDFORD",223.25,539,676,388,91.26,6562.0609,11.55,285.19,0.0434604317677088
2012,173,"SMYTH",270.66,491,452,236.33,34.51,2090.0066,0,201.82,0.0965642883615774
2013,67,"FRANKLIN",428.1,334,1126,400.48,86.07,375.27545,0,314.41,0.83781126636448
2013,37,"CHARLOTTE",408.22,354,1454,548.1,76.15,71.132,6.75,465.2,6.53995388854524
2013,99,"KING GEORGE",370.05,392,672,280.51,14.19,490.7295,95.19,171.13,0.348725723642047
2013,135,"NOTTOWAY",341.48,421,457,204.88,24.66,394.91,0,180.22,0.456357144665873
2013,25,"BRUNSWICK",353.33,409,2115,921.14,54.88,364.13693,0,866.26,2.37894025195412
2013,161,"ROANOKE",433.28,329,96,33.63,28.73,6238.1124,0,4.9,0.000785494022198125
2013,36,"CHARLES CITY",421.22,341,1435,521.07,7.63,189.518527,164.02,349.42,1.8437247562609
2013,550,"CHESAPEAKE CITY",357.46,405,314,135.42,81.51,2156.981529,0.006829,53.90317,0.024990093459442
2013,11,"APPOMATTOX",429.59,332,508,179.6,28.64,6.1,0,150.96,24.7475409836066
2013,73,"GLOUCESTER",424.96,337,98,35.17,20.81,441.0501,0,14.36,0.0325586594357421
2013,47,"CULPEPER",396.32,366,1266,493.41,65.09,910.843494,15.4677,412.8523,0.45326370855101
2013,105,"LEE",442.38,320,1374,468.2,69.51,850.305,0,398.69,0.468878814072597
2013,193,"WESTMORELAND",371.21,391,1673,696.57,50.8,1169.58614,834.9471,-189.1771,-0.161747043274641
2013,143,"PITTSYLVANIA",436.61,325,5606,1940.13,73.02,616.24372,0,1867.11,3.0298239793827
2013,117,"MECKLENBURG",360.19,402,4163,1782.08,101.03,631.06386,0,1681.05,2.66383500395665
2013,121,"MONTGOMERY",349.33,413,384,168.88,18.03,9217.795,26.69,124.16,0.0134695987489416
2013,89,"HENRY",420.36,342,525,191.2,14.57,1174.69396,0,176.63,0.150362567625699
2013,93,"ISLE OF WIGHT",409.79,352,934,350.09,16.49,6509.866805,0,333.6,0.0512452881130799
2013,169,"SCOTT",489.75,272,637,184.5,52.14,373.572,0,132.36,0.35430920946966
2013,167,"RUSSELL",446.06,316,251,84.46,39.71,223.2439,0,44.75,0.200453405445793
2013,59,"FAIRFAX",332.07,430,101,46.25,46.25,31258.994861,0,0,0
2013,31,"CAMPBELL",369.34,393,1328,555.76,54.4,1883.84,62.55,438.81,0.232933794802106
2013,157,"RAPPAHANNOCK",305.45,457,335,163.03,46.23,11.54,0,116.8,10.1213171577123
2013,23,"BOTETOURT",418.99,343,253,92.41,28.12,2633.953099,0,64.29,0.0244081794867221
2013,197,"WYTHE",453.58,308,1061,347.98,18.04,2607.691248,0,329.94,0.126525715133282
2013,43,"CLARKE",311.01,451,514,246.85,45.14,244.1499,42.88,158.83,0.650542965612519
2013,83,"HALIFAX",416.5,346,2617,964.21,82.16,717.093,0.05,882,1.22996598767524
2013,800,"SUFFOLK CITY",409.39,353,1167,438.67,40.97,34425.548815838,103.86,293.84,0.00853552114947879
2013,113,"MADISON",392.57,369,333,130.85,28.29,52.35381,0,102.56,1.95897872571261
2013,163,"ROCKBRIDGE",395.22,367,700,273.56,23.06,860.771516,0,250.5,0.291017994140968
2013,810,"VIRGINIA BEACH CITY",382.93,379,431,173.94,26.23,10633.944637,0,147.71,0.0138904240187648
2013,15,"AUGUSTA",388.69,373,3813,1514.5,79.04,3834.93158,272.9134,1162.5466,0.303146633974627
2013,45,"CRAIG",381.75,380,130,52.6,12.14,1079.777,0,40.46,0.0374706999686046
2013,181,"SURRY",448.58,313,1472,490.62,21.66,74.123918,11.2,457.76,6.17560447897533
2013,159,"RICHMOND",370.5,392,243,101.43,8.77,97.00689,0,92.66,0.955189883935048
2013,153,"PRINCE WILLIAM",301.14,461,1173,575.83,43.69,22925.1907502,63.794,468.346,0.0204293174745302
2013,199,"YORK",469.98,292,41,12.75,12.75,6875.016903,0,0,0
2013,7,"AMELIA",344.9,417,886,393.43,48.4,34.932072,0,345.03,9.8771696107806
2013,119,"MIDDLESEX",360.52,401,651,277.98,11.1,74.3822,17.41,249.47,3.35389380792717
